station_id,name,lat,lon,bikes_out,bikes_in,color
72,W 52 St & 11 Ave,40.76727216,-73.99392888,4,3,#9C2002
79,Franklin St & W Broadway,40.71911552,-74.00666661,4,3,#2B85C1
82,St James Pl & Pearl St,40.71117416,-74.00016545,1,1,#D3B957
83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,0,1,#3956CC
116,W 17 St & 8 Ave,40.74177603,-74.00149746,5,6,#FC6DF2
119,Park Ave & St Edwards St,40.69608941,-73.97803415,1,1,#F9FABD
120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,0,1,#7B799E
127,Barrow St & Hudson St,40.73172428,-74.00674436,10,9,#E2417F
137,E 56 St & Madison Ave,40.761628,-73.972924,10,4,#BDB719
143,Clinton St & Joralemon St,40.69239502,-73.99337909,1,0,#FBAB98
144,Nassau St & Navy St,40.69839895,-73.98068914,1,1,#795603
146,Hudson St & Reade St,40.71625008,-74.0091059,5,3,#F153F6
147,Greenwich St & Warren St,40.71542197,-74.01121978,4,6,#C1A333
150,E 2 St & Avenue C,40.7208736,-73.98085795,2,3,#B48AAC
151,Cleveland Pl & Spring St,40.7221037867,-73.9972490072,16,15,#E2D1A1
152,Warren St & Church St,40.71473993,-74.00910627,2,2,#667CAA
157,Henry St & Atlantic Ave,40.69089272,-73.99612349,0,1,#020E65
160,E 37 St & Lexington Ave,40.748238,-73.978311,4,2,#B8C1F0
161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,5,8,#F2C33B
164,E 47 St & 2 Ave,40.75323098,-73.97032517,6,6,#3DCEE5
167,E 39 St & 3 Ave,40.7489006,-73.97604882,3,6,#FB6233
168,W 18 St & 6 Ave,40.73971301,-73.99456405,13,9,#627A1F
173,Broadway & W 49 St,40.76064679,-73.98442659,5,1,#54F500
174,E 25 St & 1 Ave,40.7381765,-73.97738662,3,5,#A48925
195,Liberty St & Broadway,40.70905623,-74.01043382,8,19,#9B7A4D
212,W 16 St & The High Line,40.74334935,-74.00681753,3,4,#AAA07D
216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,1,1,#F4E99F
217,Old Fulton St,40.70277159,-73.99383605,3,8,#19BBB5
223,W 13 St & 7 Ave,40.73781509,-73.99994661,7,8,#C127B9
224,Spruce St & Nassau St,40.71146364,-74.00552427,2,4,#A9F87A
225,W 14 St & The High Line,40.74195138,-74.00803013,8,9,#EE8CA1
228,E 48 St & 3 Ave,40.7546011,-73.97187886,2,4,#0A32DF
229,Great Jones St,40.72743423,-73.99379025,12,9,#98F131
232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,4,2,#07BA6D
233,Joralemon St & Adams St,40.69246277,-73.98963911,0,1,#AC911B
236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,8,0,#A63B03
237,E 11 St & 2 Ave,40.73047309,-73.98672378,7,8,#5608B1
238,Bank St & Washington St,40.7361967,-74.00859207,3,6,#6F5135
241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,0,2,#C1EAAF
242,Flushing Ave & Carlton Ave,40.69788349,-73.97350332,4,0,#81755E
243,Fulton St & Rockwell Pl,40.688226,-73.979382,6,6,#9DED11
247,Perry St & Bleecker St,40.73535398,-74.00483091,7,3,#6CE338
248,Laight St & Hudson St,40.72185379,-74.00771779,2,4,#B7A7EC
249,Harrison St & Hudson St,40.71870987,-74.0090009,5,3,#3C75B2
