start_station,start_lat,start_lon,end_station,end_lat,end_lon
313,40.69610226,-73.96751037,323,40.69236178,-73.98631746
365,40.68223166,-73.9614583,481,40.71260486,-73.96264403
297,40.734232,-73.986923,456,40.7597108,-73.97402311
294,40.73049393,-73.9957214,474,40.7451677,-73.98683077
250,40.72456089,-73.99565293,279,40.707873,-74.00167
433,40.72955361,-73.98057249,229,40.72743423,-73.99379025
2021,40.75929124,-73.98859651,379,40.749156,-73.9916
313,40.69610226,-73.96751037,321,40.69991755,-73.98971773
2003,40.73416059,-73.98024289,293,40.73028666,-73.9907647
470,40.74345335,-74.00004031,402,40.7403432,-73.98955109
325,40.73624527,-73.98473765,487,40.73314259,-73.97573881
415,40.7047177,-74.00926027,306,40.70823502,-74.00530063
526,40.74765947,-73.98490707,252,40.73226398,-73.99852205
307,40.71427487,-73.98990025,367,40.75828065,-73.97069431
297,40.734232,-73.986923,229,40.72743423,-73.99379025
497,40.73704984,-73.99009296,379,40.749156,-73.9916
477,40.75640548,-73.9900262,457,40.76695317,-73.98169333
328,40.72405549,-74.00965965,152,40.71473993,-74.00910627
334,40.74238787,-73.99726235,223,40.73781509,-73.99994661
327,40.7153379,-74.01658354,525,40.75594159,-74.0021163
533,40.75299641,-73.98721619,444,40.7423543,-73.98915076
533,40.75299641,-73.98721619,444,40.7423543,-73.98915076
446,40.74487634,-73.99529885,446,40.74487634,-73.99529885
168,40.73971301,-73.99456405,161,40.72917025,-73.99810231
546,40.74444921,-73.98303529,536,40.74144387,-73.97536082
445,40.72740794,-73.98142006,483,40.73223272,-73.98889957
445,40.72740794,-73.98142006,483,40.73223272,-73.98889957
345,40.73649403,-73.99704374,497,40.73704984,-73.99009296
383,40.735238,-74.000271,195,40.70905623,-74.01043382
490,40.751551,-73.993934,499,40.76915505,-73.98191841
410,40.72066442,-73.98517977,127,40.73172428,-74.00674436
294,40.73049393,-73.9957214,483,40.73223272,-73.98889957
285,40.73454567,-73.99074142,237,40.73047309,-73.98672378
