start_station,start_lat,start_lon,end_station,end_lat,end_lon
342,40.71739973,-73.98016555,531,40.71893904,-73.99266288
472,40.7457121,-73.98194829,435,40.74173969,-73.99415556
293,40.73028666,-73.9907647,497,40.73704984,-73.99009296
453,40.74475148,-73.99915362,212,40.74334935,-74.00681753
529,40.7575699,-73.99098507,72,40.76727216,-73.99392888
428,40.72467721,-73.98783413,455,40.75001986,-73.96905301
428,40.72467721,-73.98783413,404,40.7405826,-74.00550867
529,40.7575699,-73.99098507,422,40.770513,-73.988038
450,40.76227205,-73.98788205,168,40.73971301,-73.99456405
266,40.72368361,-73.97574813,268,40.71910537,-73.99973337
457,40.76695317,-73.98169333,488,40.75645824,-73.99372222
318,40.75320159,-73.9779874,513,40.768254,-73.988639
545,40.736502,-73.97809472,326,40.72953837,-73.98426726
509,40.7454973,-74.00197139,402,40.7403432,-73.98955109
270,40.69308257,-73.97178913,243,40.688226,-73.979382
421,40.69573398,-73.97129668,239,40.69196566,-73.9813018
247,40.73535398,-74.00483091,127,40.73172428,-74.00674436
335,40.72903917,-73.99404649,252,40.73226398,-73.99852205
340,40.71269042,-73.98776323,295,40.71406667,-73.99293911
527,40.744023,-73.976056,2006,40.76590936,-73.97634151
483,40.73223272,-73.98889957,237,40.73047309,-73.98672378
290,40.76020258,-73.96478473,491,40.74096374,-73.98602213
529,40.7575699,-73.99098507,484,40.75500254,-73.98014437
279,40.707873,-74.00167,415,40.7047177,-74.00926027
468,40.7652654,-73.98192338,2006,40.76590936,-73.97634151
530,40.771522,-73.990541,334,40.74238787,-73.99726235
160,40.748238,-73.978311,520,40.75992262,-73.97648516
435,40.74173969,-73.99415556,461,40.73587678,-73.98205027
446,40.74487634,-73.99529885,223,40.73781509,-73.99994661
490,40.751551,-73.993934,508,40.76341379,-73.99667444
489,40.75066386,-74.00176802,494,40.74734825,-73.99723551
433,40.72955361,-73.98057249,463,40.74206539,-74.00443172
307,40.71427487,-73.98990025,355,40.71602118,-73.99974372
514,40.76087502,-74.00277668,247,40.73535398,-74.00483091
435,40.74173969,-73.99415556,128,40.72710258,-74.00297088
300,40.728145,-73.990214,497,40.73704984,-73.99009296
2004,40.724399,-74.004704,257,40.71939226,-74.00247214
482,40.73935542,-73.99931783,212,40.74334935,-74.00681753
478,40.76030096,-73.99884222,435,40.74173969,-73.99415556
302,40.72082834,-73.97793172,82,40.71117416,-74.00016545
507,40.73912601,-73.97973776,237,40.73047309,-73.98672378
488,40.75645824,-73.99372222,490,40.751551,-73.993934
346,40.73652889,-74.00618026,453,40.74475148,-73.99915362
482,40.73935542,-73.99931783,212,40.74334935,-74.00681753
391,40.69760127,-73.99344559,143,40.69239502,-73.99337909
473,40.72110063,-73.9919254,296,40.71413089,-73.9970468
470,40.74345335,-74.00004031,404,40.7405826,-74.00550867
502,40.714215,-73.981346,340,40.71269042,-73.98776323
317,40.72453734,-73.98185424,432,40.72621788,-73.98379855
508,40.76341379,-73.99667444,305,40.76095756,-73.96724467
478,40.76030096,-73.99884222,334,40.74238787,-73.99726235
477,40.75640548,-73.9900262,168,40.73971301,-73.99456405
518,40.74780373,-73.9734419,2006,40.76590936,-73.97634151
363,40.70834698,-74.01713445,147,40.71542197,-74.01121978
