station_id,name,lat,lon,bikes_out,bikes_in,color
72,W 52 St & 11 Ave,40.76727216,-73.99392888,9,5,#CA8149
79,Franklin St & W Broadway,40.71911552,-74.00666661,6,5,#C0165A
82,St James Pl & Pearl St,40.71117416,-74.00016545,4,3,#4E1CE0
83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3,5,#E03171
116,W 17 St & 8 Ave,40.74177603,-74.00149746,12,8,#81C8CA
127,Barrow St & Hudson St,40.73172428,-74.00674436,4,10,#6AFB8C
137,E 56 St & Madison Ave,40.761628,-73.972924,21,3,#CFAB0E
143,Clinton St & Joralemon St,40.69239502,-73.99337909,1,2,#D38E6C
146,Hudson St & Reade St,40.71625008,-74.0091059,11,2,#385C87
147,Greenwich St & Warren St,40.71542197,-74.01121978,23,21,#321679
150,E 2 St & Avenue C,40.7208736,-73.98085795,2,6,#F7CE6F
151,Cleveland Pl & Spring St,40.7221037867,-73.9972490072,15,24,#73D6BC
152,Warren St & Church St,40.71473993,-74.00910627,9,5,#53A94E
157,Henry St & Atlantic Ave,40.69089272,-73.99612349,3,2,#1A0D29
160,E 37 St & Lexington Ave,40.748238,-73.978311,3,4,#2D34E6
161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,12,13,#F45C05
164,E 47 St & 2 Ave,40.75323098,-73.97032517,7,6,#6D4E43
167,E 39 St & 3 Ave,40.7489006,-73.97604882,14,4,#29990C
168,W 18 St & 6 Ave,40.73971301,-73.99456405,15,18,#4161AC
173,Broadway & W 49 St,40.76064679,-73.98442659,14,10,#CF19C9
174,E 25 St & 1 Ave,40.7381765,-73.97738662,5,3,#A19E00
195,Liberty St & Broadway,40.70905623,-74.01043382,13,8,#B67854
212,W 16 St & The High Line,40.74334935,-74.00681753,12,10,#17E5EC
217,Old Fulton St,40.70277159,-73.99383605,4,1,#91B428
218,Gallatin Pl & Livingston St,40.69028437,-73.98707105,1,1,#F0476D
223,W 13 St & 7 Ave,40.73781509,-73.99994661,5,8,#65669C
224,Spruce St & Nassau St,40.71146364,-74.00552427,8,16,#8B4CF6
225,W 14 St & The High Line,40.74195138,-74.00803013,5,4,#221DC9
228,E 48 St & 3 Ave,40.7546011,-73.97187886,8,3,#B5A8CB
229,Great Jones St,40.72743423,-73.99379025,19,19,#B93EDA
232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,5,3,#5CFAE4
236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,3,10,#25DA51
237,E 11 St & 2 Ave,40.73047309,-73.98672378,3,4,#E5734A
238,Bank St & Washington St,40.7361967,-74.00859207,2,5,#DD3E51
239,Willoughby St & Fleet St,40.69196566,-73.9813018,2,0,#B098D2
241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,2,2,#522FD5
244,Willoughby Ave & Hall St,40.69196035,-73.96536851,1,1,#B7AB7C
245,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,1,0,#A375DA
247,Perry St & Bleecker St,40.73535398,-74.00483091,7,5,#DFDA34
249,Harrison St & Hudson St,40.71870987,-74.0090009,6,7,#F0009C
250,Lafayette St & Jersey St,40.72456089,-73.99565293,12,15,#01F9A4
251,Mott St & Prince St,40.72317958,-73.99480012,5,7,#3D47FE
252,MacDougal St & Washington Sq,40.73226398,-73.99852205,8,4,#E9E7F0
253,W 13 St & 5 Ave,40.73543934,-73.99453948,8,13,#28E623
254,W 11 St & 6 Ave,40.73532427,-73.99800419,6,6,#B44DC0
257,Lispenard St & Broadway,40.71939226,-74.00247214,2,2,#206F50
258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,1,0,#E4D01D
259,South St & Whitehall St,40.70122128,-74.01234218,3,2,#4E484A
260,Broad St & Bridge St,40.70365182,-74.01167797,9,0,#3BFAD4
261,Johnson St & Gold St,40.69474881,-73.98362464,2,5,#88651B
262,Washington Park,40.6917823,-73.9737299,0,1,#69B0DC
263,Elizabeth St & Hester St,40.71729,-73.996375,11,9,#C2BFD5
264,Maiden Ln & Pearl St,40.70706456,-74.00731853,4,1,#677895
265,Stanton St & Chrystie St,40.72229346,-73.99147535,3,8,#2D93B3
266,Avenue D & E 8 St,40.72368361,-73.97574813,3,1,#0E790F
267,Broadway & W 36 St,40.75097711,-73.98765428,12,5,#E1943D
268,Howard St & Centre St,40.71910537,-73.99973337,8,5,#ACC219
270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,1,5,#91AA64
274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,1,1,#4AC821
275,Washington Ave & Greene Ave,40.68650065,-73.96563307,0,2,#45F9C5
276,Duane St & Greenwich St,40.71748752,-74.0104554,2,2,#3CAF09
278,Concord St & Bridge St,40.69766564,-73.98476437,1,0,#4806CD
279,Peck Slip & Front St,40.707873,-74.00167,11,4,#822633
280,E 10 St & 5 Ave,40.73331967,-73.99510132,8,12,#EA6724
281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,16,3,#D74B79
284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,13,18,#FB0356
285,Broadway & E 14 St,40.73454567,-73.99074142,17,18,#D45293
289,Monroe St & Classon Ave,40.6845683,-73.95881081,1,1,#E7CA3D
290,2 Ave & E 58 St,40.76020258,-73.96478473,4,1,#7968FC
291,Madison St & Montgomery St,40.713126,-73.984844,4,3,#469D6B
293,Lafayette St & E 8 St,40.73028666,-73.9907647,33,26,#08ADD2
295,Pike St & E Broadway,40.71406667,-73.99293911,7,8,#EBE401
296,Division St & Bowery,40.71413089,-73.9970468,6,7,#1B849F
297,E 15 St & 3 Ave,40.734232,-73.986923,10,9,#BA91AC
298,3 Ave & Schermerhorn St,40.68683208,-73.9796772,1,2,#C02162
300,Shevchenko Pl & E 7 St,40.728145,-73.990214,6,9,#173230
301,E 2 St & Avenue B,40.72217444,-73.98368779,9,10,#FB8D64
302,Avenue D & E 3 St,40.72082834,-73.97793172,3,3,#BBE7CC
303,Mercer St & Spring St,40.72362738,-73.99949601,3,4,#DCD7F7
304,Broadway & Battery Pl,40.70463334,-74.01361706,15,1,#91ED84
305,E 58 St & 3 Ave,40.76095756,-73.96724467,16,8,#8B3773
306,Cliff St & Fulton St,40.70823502,-74.00530063,3,6,#FC6459
307,Canal St & Rutgers St,40.71427487,-73.98990025,7,10,#E117A4
308,St James Pl & Oliver St,40.71307916,-73.99851193,0,3,#9B7BE7
309,Murray St & West St,40.7149787,-74.013012,11,2,#EF784F
310,State St & Smith St,40.68926942,-73.98912867,2,5,#155F86
311,Norfolk St & Broome St,40.7172274,-73.98802084,14,6,#29A1AC
312,Allen St & E Houston St,40.722055,-73.989111,6,10,#CF79D4
313,Washington Ave & Park Ave,40.69610226,-73.96751037,4,0,#114BA5
314,Cadman Plaza West & Montague St,40.69383,-73.990539,3,2,#AD5728
315,South St & Gouverneur Ln,40.70355377,-74.00670227,3,4,#5826B4
316,Fulton St & William St,40.70955958,-74.00653609,7,5,#239BBD
317,E 6 St & Avenue B,40.72453734,-73.98185424,7,16,#CF5DCE
319,Fulton St & Broadway,40.711066,-74.009447,6,8,#29B457
320,Leonard St & Church St,40.717571,-74.005549,8,6,#699D1A
321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,2,3,#F6361B
322,Clinton St & Tillary St,40.696192,-73.991218,0,3,#7ED4E4
323,Lawrence St & Willoughby St,40.69236178,-73.98631746,2,0,#73DF63
324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,6,2,#AD24EB
326,E 11 St & 1 Ave,40.72953837,-73.98426726,7,4,#7EF88F
327,Vesey Pl & River Terrace,40.7153379,-74.01658354,21,20,#0A9BCD
328,Watts St & Greenwich St,40.72405549,-74.00965965,10,11,#A6DF71
329,Greenwich St & N Moore St,40.72043411,-74.01020609,20,11,#F47F08
330,Reade St & Broadway,40.71450451,-74.00562789,7,2,#D9C912
331,Pike St & Monroe St,40.71173107,-73.99193043,4,2,#559F28
332,Cherry St,40.71219906,-73.97948148,2,6,#B85C6A
334,W 20 St & 7 Ave,40.74238787,-73.99726235,9,8,#1A055E
335,Washington Pl & Broadway,40.72903917,-73.99404649,23,15,#1BFA6C
336,Sullivan St & Washington Sq,40.73047747,-73.99906065,8,13,#3B3F52
337,Old Slip & Front St,40.7037992,-74.00838676,10,1,#33FF48
339,Avenue D & E 12 St,40.72580614,-73.97422494,0,2,#C60D1A
340,Madison St & Clinton St,40.71269042,-73.98776323,5,4,#117C46
341,Stanton St & Mangin St,40.71782143,-73.97628939,4,6,#1B955E
342,Columbia St & Rivington St,40.71739973,-73.98016555,4,3,#A2F4CC
344,Monroe St & Bedford Ave,40.6851443,-73.95380904,3,2,#D3FE53
345,W 13 St & 6 Ave,40.73649403,-73.99704374,9,12,#06CA74
346,Bank St & Hudson St,40.73652889,-74.00618026,9,3,#EE0FF2
347,Greenwich St & W Houston St,40.728846,-74.008591,15,10,#ACEFBD
348,W Broadway & Spring St,40.72490985,-74.00154702,8,13,#64C74B
350,Clinton St & Grand St,40.71559509,-73.9870295,6,3,#BBC6BA
351,Front St & Maiden Ln,40.70530954,-74.00612572,4,1,#634FB5
352,W 56 St & 6 Ave,40.76340613,-73.97722479,17,11,#0365C1
353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,0,1,#E0E6DE
354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,1,2,#C8506D
355,Bayard St & Baxter St,40.71602118,-73.99974372,11,3,#2B2005
356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,4,1,#B0C29F
357,E 11 St & Broadway,40.73261787,-73.99158043,8,4,#F31E19
358,Christopher St & Greenwich St,40.73291553,-74.00711384,12,15,#26E54D
359,E 47 St & Park Ave,40.75510267,-73.97498696,26,18,#22460A
360,William St & Pine St,40.70717936,-74.00887308,11,0,#FA81B9
361,Allen St & Hester St,40.71605866,-73.99190759,13,2,#AD0DDD
362,Broadway & W 37 St,40.75172632,-73.98753523,4,4,#B19686
363,West Thames St,40.70834698,-74.01713445,9,8,#0FF297
364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,2,4,#3DF084
365,Fulton St & Grand Ave,40.68223166,-73.9614583,1,3,#2567C2
366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,1,4,#E58E94
367,E 53 St & Lexington Ave,40.75828065,-73.97069431,8,6,#02F7AD
368,Carmine St & 6 Ave,40.73038599,-74.00214988,14,16,#0A5FC4
369,Washington Pl & 6 Ave,40.73224119,-74.00026394,5,6,#78D6C6
375,Mercer St & Bleecker St,40.72679454,-73.99695094,15,12,#DD367B
376,John St & William St,40.70862144,-74.00722156,2,2,#7A2AD5
377,6 Ave & Canal St,40.72243797,-74.00566443,3,1,#4EE083
379,W 31 St & 7 Ave,40.749156,-73.9916,9,19,#C9675B
380,W 4 St & 7 Ave S,40.73401143,-74.00293877,7,11,#152EE1
382,University Pl & E 14 St,40.73492695,-73.99200509,13,13,#E774D1
383,Greenwich Ave & Charles St,40.735238,-74.000271,5,7,#1217A2
384,Fulton St & Washington Ave,40.683048,-73.964915,1,4,#3A3D66
385,E 55 St & 2 Ave,40.75797322,-73.96603308,4,5,#213AD6
386,Centre St & Worth St,40.71494807,-74.00234482,10,1,#FBEEC2
387,Centre St & Chambers St,40.71273266,-74.0046073,15,15,#A85657
388,W 26 St & 10 Ave,40.749717753,-74.002950346,12,8,#4777D7
389,Broadway & Berry St,40.71044554,-73.96525063,1,1,#FA0E91
390,Duffield St & Willoughby St,40.69221589,-73.9842844,2,2,#625B05
391,Clark St & Henry St,40.69760127,-73.99344559,1,4,#015436
392,Jay St & Tech Pl,40.695065,-73.987167,9,8,#BFA597
393,E 5 St & Avenue C,40.72299208,-73.97995466,1,2,#1783E4
395,Bond St & Schermerhorn St,40.68807003,-73.98410637,2,0,#FE8FEB
396,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392,1,2,#FBAADD
397,Fulton St & Clermont Ave,40.68415748,-73.96922273,1,1,#F209E7
398,Atlantic Ave & Furman St,40.69165183,-73.9999786,2,2,#96299D
400,Pitt St & Stanton St,40.71926081,-73.98178024,2,3,#432287
401,Allen St & Rivington St,40.72019576,-73.98997825,9,7,#6A98F7
402,Broadway & E 22 St,40.7403432,-73.98955109,22,14,#07A911
403,E 2 St & 2 Ave,40.72502876,-73.99069656,3,7,#E496FF
405,Washington St & Gansevoort St,40.739323,-74.008119,5,19,#1E1FB7
406,Hicks St & Montague St,40.69512845,-73.99595065,3,3,#566AD9
407,Henry St & Poplar St,40.700469,-73.991454,3,2,#7D6B73
408,Market St & Cherry St,40.71076228,-73.99400398,2,5,#B4FA6C
409,DeKalb Ave & Skillman St,40.6906495,-73.95643107,0,1,#5AA641
410,Suffolk St & Stanton St,40.72066442,-73.98517977,7,8,#3BAD44
411,E 6 St & Avenue D,40.72228087,-73.97668709,8,4,#7F913D
