start_station,start_lat,start_lon,end_station,end_lat,end_lon
445,40.72740794,-73.98142006,459,40.746745,-74.007756
494,40.74734825,-73.99723551,458,40.751396,-74.005226
266,40.72368361,-73.97574813,417,40.71291224,-74.01020234
303,40.72362738,-73.99949601,417,40.71291224,-74.01020234
468,40.7652654,-73.98192338,153,40.75206231,-73.9816324
302,40.72082834,-73.97793172,311,40.7172274,-73.98802084
2021,40.75929124,-73.98859651,521,40.75044999,-73.99481051
306,40.70823502,-74.00530063,309,40.7149787,-74.013012
529,40.7575699,-73.99098507,2022,40.75849116,-73.95920622
523,40.75466591,-73.99138152,545,40.736502,-73.97809472
441,40.756014,-73.967416,173,40.76064679,-73.98442659
270,40.69308257,-73.97178913,243,40.688226,-73.979382
462,40.74691959,-74.00451887,284,40.73901691,-74.00263761
523,40.75466591,-73.99138152,537,40.74025878,-73.98409214
492,40.75019995,-73.99093085,517,40.751581,-73.97791
320,40.717571,-74.005549,417,40.71291224,-74.01020234
332,40.71219906,-73.97948148,504,40.73221853,-73.98165557
412,40.7158155,-73.99422366,303,40.72362738,-73.99949601
346,40.73652889,-74.00618026,534,40.70255065,-74.0127234
351,40.70530954,-74.00612572,229,40.72743423,-73.99379025
521,40.75044999,-73.99481051,2012,40.739445,-73.976806
498,40.74854862,-73.98808416,167,40.7489006,-73.97604882
537,40.74025878,-73.98409214,486,40.7462009,-73.98855723
523,40.75466591,-73.99138152,379,40.749156,-73.9916
499,40.76915505,-73.98191841,527,40.744023,-73.976056
318,40.75320159,-73.9779874,422,40.770513,-73.988038
355,40.71602118,-73.99974372,504,40.73221853,-73.98165557
526,40.74765947,-73.98490707,536,40.74144387,-73.97536082
422,40.770513,-73.988038,504,40.73221853,-73.98165557
519,40.751873,-73.977706,492,40.75019995,-73.99093085
448,40.75660359,-73.9979009,318,40.75320159,-73.9779874
492,40.75019995,-73.99093085,505,40.74901271,-73.98848395
507,40.73912601,-73.97973776,327,40.7153379,-74.01658354
529,40.7575699,-73.99098507,359,40.75510267,-73.97498696
263,40.71729,-73.996375,417,40.71291224,-74.01020234
465,40.75513557,-73.98658032,359,40.75510267,-73.97498696
492,40.75019995,-73.99093085,527,40.744023,-73.976056
