start_station,start_lat,start_lon,end_station,end_lat,end_lon
395,40.68807003,-73.98410637,417,40.71291224,-74.01020234
428,40.72467721,-73.98783413,334,40.74238787,-73.99726235
428,40.72467721,-73.98783413,334,40.74238787,-73.99726235
355,40.71602118,-73.99974372,430,40.7014851,-73.98656928
510,40.7606597,-73.98042047,2006,40.76590936,-73.97634151
486,40.7462009,-73.98855723,212,40.74334935,-74.00681753
195,40.70905623,-74.01043382,502,40.714215,-73.981346
504,40.73221853,-73.98165557,355,40.71602118,-73.99974372
472,40.7457121,-73.98194829,477,40.75640548,-73.9900262
2004,40.724399,-74.004704,426,40.71754834,-74.01322069
444,40.7423543,-73.98915076,388,40.74971775,-74.00295035
439,40.7262807,-73.98978041,317,40.72453734,-73.98185424
252,40.73226398,-73.99852205,168,40.73971301,-73.99456405
517,40.751581,-73.97791,477,40.75640548,-73.9900262
498,40.74854862,-73.98808416,477,40.75640548,-73.9900262
326,40.72953837,-73.98426726,300,40.728145,-73.990214
326,40.72953837,-73.98426726,382,40.73492695,-73.99200509
385,40.75797322,-73.96603308,456,40.7597108,-73.97402311
293,40.73028666,-73.9907647,285,40.73454567,-73.99074142
168,40.73971301,-73.99456405,291,40.713126,-73.984844
146,40.71625008,-74.0091059,358,40.73291553,-74.00711384
536,40.74144387,-73.97536082,488,40.75645824,-73.99372222
375,40.72679454,-73.99695094,174,40.7381765,-73.97738662
497,40.73704984,-73.99009296,446,40.74487634,-73.99529885
458,40.751396,-74.005226,442,40.746647,-73.993915
160,40.748238,-73.978311,524,40.75527307,-73.98316936
511,40.72938685,-73.97772429,349,40.71850211,-73.98329859
168,40.73971301,-73.99456405,382,40.73492695,-73.99200509
472,40.7457121,-73.98194829,474,40.7451677,-73.98683077
494,40.74734825,-73.99723551,435,40.74173969,-73.99415556
297,40.734232,-73.986923,2003,40.73416059,-73.98024289
195,40.70905623,-74.01043382,376,40.70862144,-74.00722156
358,40.73291553,-74.00711384,369,40.73224119,-74.00026394
2012,40.739445,-73.976806,492,40.75019995,-73.99093085
362,40.75172632,-73.98753523,335,40.72903917,-73.99404649
