start_station,start_lat,start_lon,end_station,end_lat,end_lon
285,40.73454567,-73.99074142,536,40.74144387,-73.97536082
368,40.73038599,-74.00214988,325,40.73624527,-73.98473765
447,40.76370739,-73.9851615,459,40.746745,-74.007756
477,40.75640548,-73.9900262,3235,40.7521652806,-73.979921937
3043,40.6814598,-73.934903,3229,40.6806176846,-73.946249485
128,40.72710258,-74.00297088,334,40.74238787,-73.99726235
237,40.73047309,-73.98672378,293,40.73028666,-73.9907647
453,40.74475148,-73.99915362,435,40.74173969,-73.99415556
453,40.74475148,-73.99915362,533,40.75299641,-73.98721619
519,40.751873,-73.977706,335,40.72903917,-73.99404649
529,40.7575699,-73.99098507,435,40.74173969,-73.99415556
477,40.75640548,-73.9900262,536,40.74144387,-73.97536082
495,40.76269882,-73.99301222,510,40.7606597,-73.98042047
447,40.76370739,-73.9851615,510,40.7606597,-73.98042047
2004,40.724399,-74.004704,532,40.710451,-73.960876
236,40.7284186,-73.98713956,331,40.71173107,-73.99193043
492,40.75019995,-73.99093085,519,40.751873,-73.977706
3097,40.71921585,-73.9424469,3110,40.72708584,-73.95299117
504,40.73221853,-73.98165557,297,40.734232,-73.986923
3047,40.6823687,-73.944118,437,40.6809833854,-73.9500479759
380,40.73401143,-74.00293877,463,40.74206539,-74.00443172
432,40.72621788,-73.98379855,293,40.73028666,-73.9907647
453,40.74475148,-73.99915362,459,40.746745,-74.007756
3142,40.7612274,-73.96094022,228,40.7546011026,-73.971878855
127,40.73172428,-74.00674436,329,40.72043411,-74.01020609
354,40.69363137,-73.96223558,119,40.69608941,-73.97803415
423,40.76584941,-73.98690506,137,40.761628,-73.972924
470,40.74345335,-74.00004031,444,40.7423543,-73.98915076
488,40.75645824,-73.99372222,462,40.74691959,-74.00451887
511,40.72938685,-73.97772429,195,40.70905623,-74.01043382
3235,40.7521652806,-73.979921937,478,40.76030096,-73.99884222
254,40.73532427,-73.99800419,329,40.72043411,-74.01020609
280,40.73331967,-73.99510132,293,40.73028666,-73.9907647
300,40.728145,-73.990214,474,40.7451677,-73.98683077
301,40.72217444,-73.98368779,229,40.72743423,-73.99379025
369,40.73224119,-74.00026394,300,40.728145,-73.990214
369,40.73224119,-74.00026394,382,40.73492695,-73.99200509
3142,40.7612274,-73.96094022,510,40.7606597,-73.98042047
503,40.73827428,-73.98751968,522,40.75714758,-73.97207836
453,40.74475148,-73.99915362,459,40.746745,-74.007756
454,40.75455731,-73.96592976,533,40.75299641,-73.98721619
545,40.736502,-73.97809472,455,40.75001986,-73.96905301
152,40.71473993,-74.00910627,147,40.71542197,-74.01121978
379,40.749156,-73.9916,520,40.75992262,-73.97648516
379,40.749156,-73.9916,493,40.7568001,-73.98291153
380,40.73401143,-74.00293877,212,40.74334935,-74.00681753
400,40.71926081,-73.98178024,151,40.7221037867,-73.9972490072
477,40.75640548,-73.9900262,362,40.75172632,-73.98753523
518,40.74780373,-73.9734419,459,40.746745,-74.007756
359,40.75510267,-73.97498696,479,40.76019252,-73.9912551
427,40.701907,-74.013942,263,40.71729,-73.996375
442,40.746647,-73.993915,489,40.75066386,-74.00176802
2003,40.733812192,-73.9805442095,297,40.734232,-73.986923
477,40.75640548,-73.9900262,528,40.74290902,-73.97706058
238,40.7361967,-74.00859207,470,40.74345335,-74.00004031
453,40.74475148,-73.99915362,498,40.74854862,-73.98808416
79,40.71911552,-74.00666661,312,40.722055,-73.989111
385,40.75797322,-73.96603308,375,40.72679454,-73.99695094
435,40.74173969,-73.99415556,459,40.746745,-74.007756
536,40.74144387,-73.97536082,461,40.73587678,-73.98205027
3076,40.70870368,-73.9448625,3087,40.71413311,-73.95234386
3222,40.6851595999,-73.9771136642,242,40.697787,-73.973736
2008,40.70569254,-74.01677685,327,40.7153379,-74.01658354
212,40.74334935,-74.00681753,328,40.72405549,-74.00965965
247,40.73535398,-74.00483091,496,40.73726186,-73.99238967
308,40.71307916,-73.99851193,330,40.71450451,-74.00562789
363,40.70834698,-74.01713445,304,40.70463334,-74.01361706
477,40.75640548,-73.9900262,2022,40.759107,-73.959223
502,40.714215,-73.981346,152,40.71473993,-74.00910627
512,40.7500727,-73.99839279,453,40.74475148,-73.99915362
3157,40.77518615,-73.94446054,3147,40.77801203,-73.95407149
376,40.70862144,-74.00722156,330,40.71450451,-74.00562789
379,40.749156,-73.9916,487,40.73314259,-73.97573881
521,40.7509673487,-73.9944420755,536,40.74144387,-73.97536082
529,40.7575699,-73.99098507,305,40.76095756,-73.96724467
282,40.70827295,-73.96834101,276,40.71748752,-74.0104554
432,40.72621788,-73.98379855,280,40.73331967,-73.99510132
489,40.75066386,-74.00176802,212,40.74334935,-74.00681753
261,40.69474881,-73.98362464,491,40.74096374,-73.98602213
316,40.70955958,-74.00653609,312,40.722055,-73.989111
376,40.70862144,-74.00722156,309,40.7149787,-74.013012
453,40.74475148,-73.99915362,284,40.7390169121,-74.0026376103
454,40.75455731,-73.96592976,510,40.7606597,-73.98042047
477,40.75640548,-73.9900262,439,40.7262807,-73.98978041
478,40.76030096,-73.99884222,534,40.70255065,-74.0127234
445,40.72740794,-73.98142006,345,40.73649403,-73.99704374
488,40.75645824,-73.99372222,462,40.74691959,-74.00451887
151,40.7221037867,-73.9972490072,514,40.76087502,-74.00277668
346,40.73652889,-74.00618026,485,40.75038009,-73.98338988
449,40.76461837,-73.98789473,510,40.7606597,-73.98042047
3170,40.78499979,-73.97283406,3159,40.77492513,-73.98266566
379,40.749156,-73.9916,2012,40.739445,-73.976806
447,40.76370739,-73.9851615,530,40.771522,-73.990541
458,40.751396,-74.005226,312,40.722055,-73.989111
363,40.70834698,-74.01713445,3002,40.711512,-74.015756
529,40.7575699,-73.99098507,173,40.76064679,-73.98442659
489,40.75066386,-74.00176802,521,40.7509673487,-73.9944420755
223,40.73781509,-73.99994661,459,40.746745,-74.007756
477,40.75640548,-73.9900262,486,40.7462009,-73.98855723
477,40.75640548,-73.9900262,546,40.74444921,-73.98303529
509,40.7454973,-74.00197139,459,40.746745,-74.007756
509,40.7454973,-74.00197139,503,40.73827428,-73.98751968
3090,40.71774592,-73.95600096,481,40.71260486,-73.96264403
146,40.71625008,-74.0091059,309,40.7149787,-74.013012
340,40.71269042,-73.98776323,439,40.7262807,-73.98978041
400,40.71926081,-73.98178024,536,40.74144387,-73.97536082
363,40.70834698,-74.01713445,426,40.71754834,-74.01322069
405,40.739323,-74.008119,347,40.728846,-74.008591
492,40.75019995,-73.99093085,3234,40.7515936845,-73.9804315567
495,40.76269882,-73.99301222,525,40.75594159,-74.0021163
2004,40.724399,-74.004704,249,40.71870987,-74.0090009
454,40.75455731,-73.96592976,519,40.751873,-73.977706
512,40.7500727,-73.99839279,435,40.74173969,-73.99415556
529,40.7575699,-73.99098507,522,40.75714758,-73.97207836
266,40.72368361,-73.97574813,405,40.739323,-74.008119
405,40.739323,-74.008119,127,40.73172428,-74.00674436
116,40.74177603,-74.00149746,459,40.746745,-74.007756
423,40.76584941,-73.98690506,479,40.76019252,-73.9912551
302,40.72082834,-73.97793172,537,40.74025878,-73.98409214
3164,40.7770575,-73.97898475,480,40.76669671,-73.99061728
518,40.74780373,-73.9734419,526,40.74765947,-73.98490707
330,40.71450451,-74.00562789,306,40.70823502,-74.00530063
485,40.75038009,-73.98338988,402,40.7403432,-73.98955109
