station_id,name,lat,lon,bikes_out,bikes_in,color
72,W 52 St & 11 Ave,40.76727216,-73.99392888,15,5,#44F7D4
79,Franklin St & W Broadway,40.71911552,-74.00666661,5,12,#88F59C
82,St James Pl & Pearl St,40.71117416,-74.00016545,3,0,#0B8138
83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3,6,#7EE63A
116,W 17 St & 8 Ave,40.74177603,-74.00149746,23,24,#DD9A8F
119,Park Ave & St Edwards St,40.69608941,-73.97803415,2,0,#51E23F
120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,1,1,#8FBA6B
127,Barrow St & Hudson St,40.73172428,-74.00674436,38,55,#225B67
143,Clinton St & Joralemon St,40.69239502,-73.99337909,5,1,#A1AF05
144,Nassau St & Navy St,40.69839895,-73.98068914,1,0,#FD79A8
146,Hudson St & Reade St,40.71625008,-74.0091059,7,6,#03BFD5
147,Greenwich St & Warren St,40.71542197,-74.01121978,11,16,#48026E
151,Cleveland Pl & Spring St,40.7221037867,-73.9972490072,14,29,#4E1A33
152,Warren St & Church St,40.71473993,-74.00910627,6,5,#FB8536
157,Henry St & Atlantic Ave,40.69089272,-73.99612349,0,5,#3C1A14
160,E 37 St & Lexington Ave,40.748238,-73.978311,3,2,#98C2FF
161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,7,17,#464612
164,E 47 St & 2 Ave,40.75323098,-73.97032517,6,20,#9B141E
167,E 39 St & 3 Ave,40.7489006,-73.97604882,17,20,#0B7C1A
168,W 18 St & 6 Ave,40.73971301,-73.99456405,16,23,#C7B9B8
173,Broadway & W 49 St,40.76064679,-73.98442659,13,19,#9BFFC1
174,E 25 St & 1 Ave,40.7381765,-73.97738662,28,9,#C894AB
195,Liberty St & Broadway,40.70905623,-74.01043382,12,10,#E7EF33
212,W 16 St & The High Line,40.74334935,-74.00681753,6,8,#8938E0
216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,1,0,#B1A3DA
217,Old Fulton St,40.70277159,-73.99383605,0,4,#D4AA66
218,Gallatin Pl & Livingston St,40.69028437,-73.98707105,2,0,#06F05C
223,W 13 St & 7 Ave,40.73781509,-73.99994661,9,7,#863889
224,Spruce St & Nassau St,40.71146364,-74.00552427,6,7,#038AE8
225,W 14 St & The High Line,40.74195138,-74.00803013,2,13,#3F34C6
228,E 48 St & 3 Ave,40.7546011,-73.97187886,4,5,#D43E7A
229,Great Jones St,40.72743423,-73.99379025,20,20,#C524DA
232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,2,3,#18117B
233,Joralemon St & Adams St,40.69246277,-73.98963911,1,1,#573F5B
236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,7,7,#B507EC
237,E 11 St & 2 Ave,40.73047309,-73.98672378,4,2,#A904EE
238,Bank St & Washington St,40.7361967,-74.00859207,2,5,#D80EBC
239,Willoughby St & Fleet St,40.69196566,-73.9813018,2,4,#39E24D
241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,1,2,#9985DD
242,Flushing Ave & Carlton Ave,40.69788349,-73.97350332,0,3,#A39F9E
243,Fulton St & Rockwell Pl,40.688226,-73.979382,2,10,#6C421B
244,Willoughby Ave & Hall St,40.69196035,-73.96536851,7,3,#138B0D
245,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,8,1,#21B3B8
247,Perry St & Bleecker St,40.73535398,-74.00483091,7,5,#219E76
248,Laight St & Hudson St,40.72185379,-74.00771779,0,7,#FD237C
249,Harrison St & Hudson St,40.71870987,-74.0090009,5,13,#E11178
250,Lafayette St & Jersey St,40.72456089,-73.99565293,8,18,#AB1DAC
251,Mott St & Prince St,40.72317958,-73.99480012,14,14,#3DBE84
252,MacDougal St & Washington Sq,40.73226398,-73.99852205,15,12,#3D4A13
253,W 13 St & 5 Ave,40.73543934,-73.99453948,15,10,#CDCE59
254,W 11 St & 6 Ave,40.73532427,-73.99800419,3,3,#FF5F1F
257,Lispenard St & Broadway,40.71939226,-74.00247214,6,14,#320A6F
258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,1,0,#5B4E02
259,South St & Whitehall St,40.70122128,-74.01234218,5,9,#FA3CBA
260,Broad St & Bridge St,40.70365182,-74.01167797,0,19,#8C91B5
261,Johnson St & Gold St,40.69474881,-73.98362464,3,1,#CE608D
263,Elizabeth St & Hester St,40.71729,-73.996375,7,9,#D5B92D
264,Maiden Ln & Pearl St,40.70706456,-74.00731853,5,5,#99FC14
265,Stanton St & Chrystie St,40.72229346,-73.99147535,16,7,#71D44D
266,Avenue D & E 8 St,40.72368361,-73.97574813,7,1,#B540CB
267,Broadway & W 36 St,40.75097711,-73.98765428,13,9,#8433B3
268,Howard St & Centre St,40.71910537,-73.99973337,2,10,#96D407
270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,3,3,#A9835D
274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,0,3,#B95A0D
276,Duane St & Greenwich St,40.71748752,-74.0104554,5,8,#C7A694
278,Concord St & Bridge St,40.69766564,-73.98476437,2,1,#EC7C28
279,Peck Slip & Front St,40.707873,-74.00167,5,9,#0C0D8A
280,E 10 St & 5 Ave,40.73331967,-73.99510132,15,9,#BA5D8E
281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,2,7,#CAA3C5
282,Kent Ave & S 11 St,40.70827295,-73.96834101,4,3,#A48AF8
284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,28,15,#C5E7AA
285,Broadway & E 14 St,40.73454567,-73.99074142,28,20,#B60D2E
289,Monroe St & Classon Ave,40.6845683,-73.95881081,2,1,#B24E89
290,2 Ave & E 58 St,40.76020258,-73.96478473,9,6,#D9FB7F
291,Madison St & Montgomery St,40.713126,-73.984844,0,3,#FA5250
293,Lafayette St & E 8 St,40.73028666,-73.9907647,27,41,#78A23F
295,Pike St & E Broadway,40.71406667,-73.99293911,4,0,#3003AD
296,Division St & Bowery,40.71413089,-73.9970468,4,5,#81BB45
297,E 15 St & 3 Ave,40.734232,-73.986923,18,8,#547EBA
300,Shevchenko Pl & E 7 St,40.728145,-73.990214,19,8,#D7E3B7
301,E 2 St & Avenue B,40.72217444,-73.98368779,5,6,#093291
302,Avenue D & E 3 St,40.72082834,-73.97793172,1,1,#85CD45
303,Mercer St & Spring St,40.72362738,-73.99949601,2,14,#813B31
304,Broadway & Battery Pl,40.70463334,-74.01361706,7,6,#12642F
305,E 58 St & 3 Ave,40.76095756,-73.96724467,12,9,#F3B52E
306,Cliff St & Fulton St,40.70823502,-74.00530063,5,8,#59A232
307,Canal St & Rutgers St,40.71427487,-73.98990025,9,5,#525DF4
308,St James Pl & Oliver St,40.71307916,-73.99851193,12,0,#827DFD
309,Murray St & West St,40.7149787,-74.013012,3,2,#65BBBB
310,State St & Smith St,40.68926942,-73.98912867,7,2,#BF13C0
311,Norfolk St & Broome St,40.7172274,-73.98802084,9,3,#F1FDE4
312,Allen St & E Houston St,40.722055,-73.989111,2,2,#BFD71B
313,Washington Ave & Park Ave,40.69610226,-73.96751037,6,9,#F21F20
314,Cadman Plaza West & Montague St,40.69383,-73.990539,5,6,#0843FF
315,South St & Gouverneur Ln,40.70355377,-74.00670227,5,8,#15430A
316,Fulton St & William St,40.70955958,-74.00653609,8,8,#9187A9
317,E 6 St & Avenue B,40.72453734,-73.98185424,5,4,#803E9E
319,Fulton St & Broadway,40.711066,-74.009447,3,8,#B5B4FA
320,Leonard St & Church St,40.717571,-74.005549,6,12,#4A9132
321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,0,2,#56C81A
322,Clinton St & Tillary St,40.696192,-73.991218,3,2,#06370B
323,Lawrence St & Willoughby St,40.69236178,-73.98631746,2,16,#12975A
324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,4,12,#1EDD26
326,E 11 St & 1 Ave,40.72953837,-73.98426726,3,3,#EB67AA
327,Vesey Pl & River Terrace,40.7153379,-74.01658354,15,14,#B438FF
328,Watts St & Greenwich St,40.72405549,-74.00965965,6,6,#472D0D
329,Greenwich St & N Moore St,40.72043411,-74.01020609,7,7,#EFBE87
330,Reade St & Broadway,40.71450451,-74.00562789,5,7,#FF8DF4
331,Pike St & Monroe St,40.71173107,-73.99193043,8,0,#61C94E
332,Cherry St,40.71219906,-73.97948148,1,1,#A3DD22
334,W 20 St & 7 Ave,40.74238787,-73.99726235,15,16,#A0752E
335,Washington Pl & Broadway,40.72903917,-73.99404649,14,14,#1C73C0
336,Sullivan St & Washington Sq,40.73047747,-73.99906065,13,17,#4B1425
