station_id,name,lat,lon,bikes_out,bikes_in,color
79,Franklin St & W Broadway,40.71911552,-74.00666661,0,1,#BFE6F9
82,St James Pl & Pearl St,40.71117416,-74.00016545,0,2,#1E5557
128,MacDougal St & Prince St,40.72710258,-74.00297088,1,0,#55BFBF
144,Nassau St & Navy St,40.69839895,-73.98068914,1,0,#F18460
147,Greenwich St & Warren St,40.71542197,-74.01121978,2,0,#49911C
151,Cleveland Pl & Spring St,40.7221037867,-73.9972490072,1,0,#59BDC3
160,E 37 St & Lexington Ave,40.748238,-73.978311,1,1,#ED5BC6
161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,1,1,#8C3EC9
168,W 18 St & 6 Ave,40.73971301,-73.99456405,0,1,#27531E
174,E 25 St & 1 Ave,40.7381765,-73.97738662,1,1,#AE151D
212,W 16 St & The High Line,40.74334935,-74.00681753,0,1,#AFB729
223,W 13 St & 7 Ave,40.73781509,-73.99994661,2,0,#2EFC92
229,Great Jones St,40.72743423,-73.99379025,0,1,#96A6F6
236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,3,1,#9AFD2D
237,E 11 St & 2 Ave,40.73047309,-73.98672378,1,1,#FC36AC
238,Bank St & Washington St,40.7361967,-74.00859207,1,3,#72396F
239,Willoughby St & Fleet St,40.69196566,-73.9813018,2,0,#8D83D7
241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,0,1,#E29DD9
244,Willoughby Ave & Hall St,40.69196035,-73.96536851,0,2,#10D227
247,Perry St & Bleecker St,40.73535398,-74.00483091,1,0,#5977EE
249,Harrison St & Hudson St,40.71870987,-74.0090009,1,0,#1F44A5
251,Mott St & Prince St,40.72317958,-73.99480012,0,1,#642E17
257,Lispenard St & Broadway,40.71939226,-74.00247214,1,0,#73CEA3
258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,0,1,#D793C0
262,Washington Park,40.6917823,-73.9737299,1,0,#FC7209
264,Maiden Ln & Pearl St,40.70706456,-74.00731853,1,0,#A5E405
265,Stanton St & Chrystie St,40.72229346,-73.99147535,2,1,#6D7353
267,Broadway & W 36 St,40.75097711,-73.98765428,1,0,#E03941
270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,0,1,#336208
276,Duane St & Greenwich St,40.71748752,-74.0104554,1,0,#B95585
280,E 10 St & 5 Ave,40.73331967,-73.99510132,0,1,#C16B29
285,Broadway & E 14 St,40.73454567,-73.99074142,0,1,#56FC82
