station_id,name,lat,lon,bikes_out,bikes_in,color
72,W 52 St & 11 Ave,40.76727216,-73.99392888,3,1,#6AC2BE
79,Franklin St & W Broadway,40.71911552,-74.00666661,2,1,#978DFA
82,St James Pl & Pearl St,40.71117416,-74.00016545,0,3,#2D6162
116,W 17 St & 8 Ave,40.74177603,-74.00149746,3,7,#E5DA17
127,Barrow St & Hudson St,40.73172428,-74.00674436,3,0,#282B57
128,MacDougal St & Prince St,40.72710258,-74.00297088,2,2,#F5BD17
137,E 56 St & Madison Ave,40.761628,-73.972924,2,1,#3F8C13
143,Clinton St & Joralemon St,40.69239502,-73.99337909,0,1,#851806
146,Hudson St & Reade St,40.71625008,-74.0091059,1,3,#CDE6CA
147,Greenwich St & Warren St,40.71542197,-74.01121978,1,2,#52653D
150,E 2 St & Avenue C,40.7208736,-73.98085795,3,3,#3D8E0B
151,Cleveland Pl & Spring St,40.7221037867,-73.9972490072,2,5,#1DF20A
152,Warren St & Church St,40.71473993,-74.00910627,1,2,#F04C56
153,E 40 St & 5 Ave,40.752062307,-73.9816324043,4,1,#38952A
157,Henry St & Atlantic Ave,40.69089272,-73.99612349,3,0,#5C547A
160,E 37 St & Lexington Ave,40.748238,-73.978311,3,1,#735473
161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,0,2,#BF75F2
164,E 47 St & 2 Ave,40.75323098,-73.97032517,1,0,#192C21
167,E 39 St & 3 Ave,40.7489006,-73.97604882,2,2,#B1C828
168,W 18 St & 6 Ave,40.73971301,-73.99456405,8,5,#64EDCD
173,Broadway & W 49 St,40.76064679,-73.98442659,2,2,#4A810A
174,E 25 St & 1 Ave,40.7381765,-73.97738662,1,1,#34A060
195,Liberty St & Broadway,40.70905623,-74.01043382,2,0,#C3B261
212,W 16 St & The High Line,40.74334935,-74.00681753,2,2,#AC2BAD
223,W 13 St & 7 Ave,40.73781509,-73.99994661,4,3,#7CC561
224,Spruce St & Nassau St,40.71146364,-74.00552427,0,1,#7C6B31
225,W 14 St & The High Line,40.74195138,-74.00803013,3,1,#56C991
228,E 48 St & 3 Ave,40.7546011,-73.97187886,3,0,#DAB9DD
229,Great Jones St,40.72743423,-73.99379025,2,2,#B53D0F
232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,0,1,#ADA7AF
236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,4,4,#A0021A
237,E 11 St & 2 Ave,40.73047309,-73.98672378,1,4,#805BB7
238,Bank St & Washington St,40.7361967,-74.00859207,1,3,#8B75DC
239,Willoughby St & Fleet St,40.69196566,-73.9813018,0,1,#6E5826
241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,1,2,#CA329E
244,Willoughby Ave & Hall St,40.69196035,-73.96536851,2,0,#3630F0
247,Perry St & Bleecker St,40.73535398,-74.00483091,2,1,#C9F354
248,Laight St & Hudson St,40.72185379,-74.00771779,1,0,#F94FEB
250,Lafayette St & Jersey St,40.72456089,-73.99565293,0,5,#7419A8
251,Mott St & Prince St,40.72317958,-73.99480012,6,1,#3336A5
252,MacDougal St & Washington Sq,40.73226398,-73.99852205,1,2,#AE708B
254,W 11 St & 6 Ave,40.73532427,-73.99800419,0,3,#263532
257,Lispenard St & Broadway,40.71939226,-74.00247214,0,3,#134D2D
258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,0,1,#FE1838
259,South St & Whitehall St,40.70122128,-74.01234218,1,1,#ED2291
260,Broad St & Bridge St,40.70365182,-74.01167797,0,1,#FBE38B
261,Johnson St & Gold St,40.69474881,-73.98362464,0,2,#385D70
262,Washington Park,40.6917823,-73.9737299,0,1,#347C12
263,Elizabeth St & Hester St,40.71729,-73.996375,5,4,#6871B7
264,Maiden Ln & Pearl St,40.70706456,-74.00731853,1,2,#8509AD
265,Stanton St & Chrystie St,40.72229346,-73.99147535,0,1,#8BEF0B
266,Avenue D & E 8 St,40.72368361,-73.97574813,1,0,#387E73
267,Broadway & W 36 St,40.75097711,-73.98765428,3,2,#C54EAD
268,Howard St & Centre St,40.71910537,-73.99973337,3,1,#B60978
270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,2,3,#6DC373
274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,0,1,#73874C
276,Duane St & Greenwich St,40.71748752,-74.0104554,1,0,#64DF6A
279,Peck Slip & Front St,40.707873,-74.00167,1,4,#7BF555
280,E 10 St & 5 Ave,40.73331967,-73.99510132,0,1,#62C71C
281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,3,0,#57EBF8
282,Kent Ave & S 11 St,40.70827295,-73.96834101,2,0,#ADD2C3
284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,4,1,#E41BFD
285,Broadway & E 14 St,40.73454567,-73.99074142,7,5,#604933
