station_id,name,lat,lon,bikes_out,bikes_in,color
72,W 52 St & 11 Ave,40.76727216,-73.99392888,1,1,#09E277
79,Franklin St & W Broadway,40.71911552,-74.00666661,0,1,#A99E65
119,Park Ave & St Edwards St,40.69608941,-73.97803415,0,1,#70A003
120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,2,0,#6C5DE9
128,MacDougal St & Prince St,40.72710258,-74.00297088,0,1,#46CE38
147,Greenwich St & Warren St,40.71542197,-74.01121978,2,2,#61861F
152,Warren St & Church St,40.71473993,-74.00910627,0,1,#A5E5E3
153,E 40 St & 5 Ave,40.752062307,-73.9816324043,1,0,#030550
157,Henry St & Atlantic Ave,40.69089272,-73.99612349,1,0,#AB5DDB
160,E 37 St & Lexington Ave,40.748238,-73.978311,1,3,#007BA0
161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,1,1,#CFC7DC
164,E 47 St & 2 Ave,40.75323098,-73.97032517,1,2,#6BBE63
167,E 39 St & 3 Ave,40.7489006,-73.97604882,1,0,#CF1DC9
168,W 18 St & 6 Ave,40.73971301,-73.99456405,0,2,#6D96A7
173,Broadway & W 49 St,40.76064679,-73.98442659,3,0,#9AB6D8
174,E 25 St & 1 Ave,40.7381765,-73.97738662,1,1,#2B9814
223,W 13 St & 7 Ave,40.73781509,-73.99994661,3,2,#0EBFF4
224,Spruce St & Nassau St,40.71146364,-74.00552427,1,0,#02496D
229,Great Jones St,40.72743423,-73.99379025,0,2,#20FA61
233,Joralemon St & Adams St,40.69246277,-73.98963911,2,0,#2EC5C6
236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,1,0,#85FBA6
237,E 11 St & 2 Ave,40.73047309,-73.98672378,1,0,#F1C670
238,Bank St & Washington St,40.7361967,-74.00859207,0,1,#5C294A
247,Perry St & Bleecker St,40.73535398,-74.00483091,0,1,#5FB4B5
249,Harrison St & Hudson St,40.71870987,-74.0090009,1,2,#0830C7
250,Lafayette St & Jersey St,40.72456089,-73.99565293,1,0,#68A03C
251,Mott St & Prince St,40.72317958,-73.99480012,1,0,#1C39A4
254,W 11 St & 6 Ave,40.73532427,-73.99800419,1,0,#E31BFA
257,Lispenard St & Broadway,40.71939226,-74.00247214,1,2,#E97F04
261,Johnson St & Gold St,40.69474881,-73.98362464,0,2,#03CA69
263,Elizabeth St & Hester St,40.71729,-73.996375,2,0,#3CB4BB
264,Maiden Ln & Pearl St,40.70706456,-74.00731853,0,1,#33813C
266,Avenue D & E 8 St,40.72368361,-73.97574813,0,1,#31DF42
268,Howard St & Centre St,40.71910537,-73.99973337,1,0,#9EC643
270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,1,0,#1C146B
271,Ashland Pl & Hanson Pl,40.68528172,-73.97805813,1,0,#9D77BE
278,Concord St & Bridge St,40.69766564,-73.98476437,0,1,#8C56FF
279,Peck Slip & Front St,40.707873,-74.00167,1,1,#99ADD8
280,E 10 St & 5 Ave,40.73331967,-73.99510132,0,1,#8AE6E7
281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,1,0,#75283E
282,Kent Ave & S 11 St,40.70827295,-73.96834101,1,0,#54C27F
284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,1,0,#0DD04A
285,Broadway & E 14 St,40.73454567,-73.99074142,5,5,#2C479D
290,2 Ave & E 58 St,40.76020258,-73.96478473,1,0,#C7C55F
291,Madison St & Montgomery St,40.713126,-73.984844,2,1,#AD4493
293,Lafayette St & E 8 St,40.73028666,-73.9907647,1,4,#E4308C
296,Division St & Bowery,40.71413089,-73.9970468,4,0,#B0EA24
297,E 15 St & 3 Ave,40.734232,-73.986923,1,1,#7B6EE9
301,E 2 St & Avenue B,40.72217444,-73.98368779,1,2,#6B22BF
302,Avenue D & E 3 St,40.72082834,-73.97793172,1,0,#974B61
305,E 58 St & 3 Ave,40.76095756,-73.96724467,1,1,#992CC7
306,Cliff St & Fulton St,40.70823502,-74.00530063,1,0,#C68762
307,Canal St & Rutgers St,40.71427487,-73.98990025,1,2,#8B83E6
