station_id,name,lat,lon,bikes_out,bikes_in,color
72,W 52 St & 11 Ave,40.76727216,-73.99392888,0,1,#37ADE4
79,Franklin St & W Broadway,40.71911552,-74.00666661,2,0,#186F51
82,St James Pl & Pearl St,40.71117416,-74.00016545,0,1,#3FE5FA
116,W 17 St & 8 Ave,40.74177603,-74.00149746,4,1,#3710AA
120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,0,1,#4DCB92
127,Barrow St & Hudson St,40.73172428,-74.00674436,0,3,#23D4C3
128,MacDougal St & Prince St,40.72710258,-74.00297088,5,0,#2D76A5
137,E 56 St & Madison Ave,40.761628,-73.972924,1,0,#F7826B
147,Greenwich St & Warren St,40.71542197,-74.01121978,4,1,#2792F3
151,Cleveland Pl & Spring St,40.7221037867,-73.9972490072,5,5,#1829DA
157,Henry St & Atlantic Ave,40.69089272,-73.99612349,1,1,#184761
160,E 37 St & Lexington Ave,40.748238,-73.978311,1,2,#4FF2CD
161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,3,2,#57D374
164,E 47 St & 2 Ave,40.75323098,-73.97032517,1,1,#EF3CD8
168,W 18 St & 6 Ave,40.73971301,-73.99456405,4,1,#13AED7
173,Broadway & W 49 St,40.76064679,-73.98442659,4,0,#72DC8D
174,E 25 St & 1 Ave,40.7381765,-73.97738662,1,2,#88CD90
195,Liberty St & Broadway,40.70905623,-74.01043382,2,1,#04E3C9
216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,0,1,#9A56EB
217,Old Fulton St,40.70277159,-73.99383605,0,1,#E3E0A9
224,Spruce St & Nassau St,40.71146364,-74.00552427,1,0,#73131A
228,E 48 St & 3 Ave,40.7546011,-73.97187886,0,2,#CA8543
229,Great Jones St,40.72743423,-73.99379025,3,2,#1F7500
233,Joralemon St & Adams St,40.69246277,-73.98963911,1,0,#8D3C2D
236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,3,3,#B95AE5
237,E 11 St & 2 Ave,40.73047309,-73.98672378,3,2,#C1B86F
238,Bank St & Washington St,40.7361967,-74.00859207,1,2,#18A5C0
239,Willoughby St & Fleet St,40.69196566,-73.9813018,3,1,#5F1B30
241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,0,2,#BE92E8
243,Fulton St & Rockwell Pl,40.688226,-73.979382,1,0,#EAD387
250,Lafayette St & Jersey St,40.72456089,-73.99565293,3,1,#5EC851
251,Mott St & Prince St,40.72317958,-73.99480012,3,2,#B4DDDF
252,MacDougal St & Washington Sq,40.73226398,-73.99852205,1,2,#CEA397
258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,0,1,#378C4E
261,Johnson St & Gold St,40.69474881,-73.98362464,1,1,#131885
262,Washington Park,40.6917823,-73.9737299,0,1,#0E2988
263,Elizabeth St & Hester St,40.71729,-73.996375,0,2,#1E97F9
264,Maiden Ln & Pearl St,40.70706456,-74.00731853,1,1,#CFA9C8
265,Stanton St & Chrystie St,40.72229346,-73.99147535,1,0,#D28B48
267,Broadway & W 36 St,40.75097711,-73.98765428,4,1,#376C87
268,Howard St & Centre St,40.71910537,-73.99973337,0,2,#8EC405
270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,2,5,#6575A6
271,Ashland Pl & Hanson Pl,40.68528172,-73.97805813,3,0,#0BC1B5
274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,1,0,#C5425B
275,Washington Ave & Greene Ave,40.68650065,-73.96563307,1,1,#C24AB4
276,Duane St & Greenwich St,40.71748752,-74.0104554,0,1,#364A1F
278,Concord St & Bridge St,40.69766564,-73.98476437,0,1,#7F7E19
279,Peck Slip & Front St,40.707873,-74.00167,0,2,#05203F
280,E 10 St & 5 Ave,40.73331967,-73.99510132,2,0,#2C0DEC
