station_id,name,lat,lon,bikes_out,bikes_in,color
72,W 52 St & 11 Ave,40.76727216,-73.99392888,1,0,#E3AB6C
82,St James Pl & Pearl St,40.71117416,-74.00016545,0,1,#1934EC
83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,2,0,#7D85F5
120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,0,1,#B664DF
151,Cleveland Pl & Spring St,40.7221037867,-73.9972490072,1,1,#59563B
152,Warren St & Church St,40.71473993,-74.00910627,2,0,#FB1C05
153,E 40 St & 5 Ave,40.752062307,-73.9816324043,1,0,#5A26D3
157,Henry St & Atlantic Ave,40.69089272,-73.99612349,0,1,#7B4465
167,E 39 St & 3 Ave,40.7489006,-73.97604882,1,0,#65AFD8
168,W 18 St & 6 Ave,40.73971301,-73.99456405,0,1,#B0A362
173,Broadway & W 49 St,40.76064679,-73.98442659,2,0,#B59307
174,E 25 St & 1 Ave,40.7381765,-73.97738662,0,1,#D855DC
223,W 13 St & 7 Ave,40.73781509,-73.99994661,0,1,#675973
229,Great Jones St,40.72743423,-73.99379025,3,1,#FDBF99
232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,0,1,#15DBFC
236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,1,0,#068370
238,Bank St & Washington St,40.7361967,-74.00859207,0,1,#577F7D
250,Lafayette St & Jersey St,40.72456089,-73.99565293,1,0,#B3A762
252,MacDougal St & Washington Sq,40.73226398,-73.99852205,1,1,#3C879F
263,Elizabeth St & Hester St,40.71729,-73.996375,0,1,#8ED708
267,Broadway & W 36 St,40.75097711,-73.98765428,1,0,#C50C20
284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,0,1,#01DFAF
294,Washington Square E,40.73049393,-73.9957214,1,0,#D3263C
296,Division St & Bowery,40.71413089,-73.9970468,1,0,#FD3503
297,E 15 St & 3 Ave,40.734232,-73.986923,1,0,#184624
300,Shevchenko Pl & E 7 St,40.728145,-73.990214,1,0,#D92292
302,Avenue D & E 3 St,40.72082834,-73.97793172,0,1,#DF8DF7
307,Canal St & Rutgers St,40.71427487,-73.98990025,0,1,#B44950
308,St James Pl & Oliver St,40.71307916,-73.99851193,0,1,#4A8A53
312,Allen St & E Houston St,40.722055,-73.989111,1,2,#9436C3
317,E 6 St & Avenue B,40.72453734,-73.98185424,0,1,#B46111
322,Clinton St & Tillary St,40.696192,-73.991218,1,1,#50101B
326,E 11 St & 1 Ave,40.72953837,-73.98426726,0,3,#62B5E6
327,Vesey Pl & River Terrace,40.7153379,-74.01658354,0,1,#F7026B
329,Greenwich St & N Moore St,40.72043411,-74.01020609,0,1,#CCAE6B
331,Pike St & Monroe St,40.71173107,-73.99193043,0,1,#3EA9C3
336,Sullivan St & Washington Sq,40.73047747,-73.99906065,0,1,#1C01B2
341,Stanton St & Mangin St,40.71782143,-73.97628939,0,1,#134FDA
348,W Broadway & Spring St,40.72490985,-74.00154702,0,1,#732FC2
352,W 56 St & 6 Ave,40.76340613,-73.97722479,0,1,#072E97
353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,0,1,#5ECD46
361,Allen St & Hester St,40.71605866,-73.99190759,1,1,#1FD4C5
366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,1,1,#4AEF8B
367,E 53 St & Lexington Ave,40.75828065,-73.97069431,1,0,#DA927C
368,Carmine St & 6 Ave,40.73038599,-74.00214988,1,0,#0D6220
375,Mercer St & Bleecker St,40.72679454,-73.99695094,1,0,#760A43
379,W 31 St & 7 Ave,40.749156,-73.9916,2,1,#556F90
380,W 4 St & 7 Ave S,40.73401143,-74.00293877,1,0,#05C634
382,University Pl & E 14 St,40.73492695,-73.99200509,2,0,#8D3422
383,Greenwich Ave & Charles St,40.735238,-74.000271,1,0,#D743A0
384,Fulton St & Washington Ave,40.683048,-73.964915,0,1,#94AAEB
387,Centre St & Chambers St,40.71273266,-74.0046073,1,0,#E789F3
400,Pitt St & Stanton St,40.71926081,-73.98178024,0,1,#94F8EF
402,Broadway & E 22 St,40.7403432,-73.98955109,1,0,#41783D
403,E 2 St & 2 Ave,40.72502876,-73.99069656,0,1,#AD1365
404,9 Ave & W 14 St,40.7405826,-74.00550867,0,1,#6EDB64
405,Washington St & Gansevoort St,40.739323,-74.008119,1,0,#181822
407,Henry St & Poplar St,40.700469,-73.991454,0,1,#D99AE4
410,Suffolk St & Stanton St,40.72066442,-73.98517977,0,1,#AF3A72
414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,1,0,#AFFA60
416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,1,0,#E67F89
419,Carlton Ave & Park Ave,40.69580705,-73.97355569,0,1,#BAF5DC
421,Clermont Ave & Park Ave,40.69573398,-73.97129668,1,1,#9759CB
430,York St & Jay St,40.7014851,-73.98656928,1,0,#8695E0
432,E 7 St & Avenue A,40.72621788,-73.98379855,4,2,#EA1038
433,E 13 St & Avenue A,40.72955361,-73.98057249,1,1,#D0B8B0
435,W 21 St & 6 Ave,40.74173969,-73.99415556,0,1,#14CD1D
438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,1,0,#065D60
439,E 4 St & 2 Ave,40.7262807,-73.98978041,2,0,#A78DD5
446,W 24 St & 7 Ave,40.74487634,-73.99529885,1,2,#2C8E7E
449,W 52 St & 9 Ave,40.76461837,-73.98789473,1,0,#02E125
450,W 49 St & 8 Ave,40.76227205,-73.98788205,0,1,#7359A3
454,E 51 St & 1 Ave,40.75455731,-73.96592976,0,1,#17149E
462,W 22 St & 10 Ave,40.74691959,-74.00451887,0,1,#6708F9
463,9 Ave & W 16 St,40.74206539,-74.00443172,2,0,#FA617F
476,E 31 St & 3 Ave,40.74394314,-73.97966069,1,1,#E2386A
477,W 41 St & 8 Ave,40.75640548,-73.9900262,2,2,#D2BD8E
478,11 Ave & W 41 St,40.76030096,-73.99884222,0,1,#9B636D
480,W 53 St & 10 Ave,40.76669671,-73.99061728,1,0,#1289DA
481,S 3 St & Bedford Ave,40.71260486,-73.96264403,1,0,#ACD834
483,E 12 St & 3 Ave,40.73223272,-73.98889957,1,2,#5EC91D
485,W 37 St & 5 Ave,40.75038009,-73.98338988,1,0,#C5369B
486,Broadway & W 29 St,40.7462009,-73.98855723,1,0,#C229FE
488,W 39 St & 9 Ave,40.75645824,-73.99372222,0,2,#5001CD
491,E 24 St & Park Ave S,40.74096374,-73.98602213,2,0,#932BA9
494,W 26 St & 8 Ave,40.74734825,-73.99723551,3,0,#A56DD9
495,W 47 St & 10 Ave,40.76269882,-73.99301222,0,2,#4E46D0
498,Broadway & W 32 St,40.74854862,-73.98808416,0,3,#A2C82D
501,FDR Drive & E 35 St,40.744219,-73.97121214,1,0,#9AFA47
504,1 Ave & E 15 St,40.73221853,-73.98165557,1,3,#01C83F
505,6 Ave & W 33 St,40.74901271,-73.98848395,2,1,#CCAC16
