start_station,start_lat,start_lon,end_station,end_lat,end_lon
531,40.71893904,-73.99266288,341,40.71782143,-73.97628939
509,40.7454973,-74.00197139,511,40.72938685,-73.97772429
479,40.76019252,-73.9912551,480,40.76669671,-73.99061728
254,40.73532427,-73.99800419,483,40.73223272,-73.98889957
482,40.73935542,-73.99931783,304,40.70463334,-74.01361706
2012,40.739445,-73.976806,325,40.73624527,-73.98473765
3002,40.711512,-74.015756,304,40.70463334,-74.01361706
3002,40.711512,-74.015756,304,40.70463334,-74.01361706
457,40.76695317,-73.98169333,468,40.7652654,-73.98192338
383,40.735238,-74.000271,326,40.72953837,-73.98426726
489,40.75066386,-74.00176802,345,40.73649403,-73.99704374
379,40.749156,-73.9916,540,40.74147286,-73.98320928
3002,40.711512,-74.015756,458,40.751396,-74.005226
507,40.73912601,-73.97973776,236,40.7284186,-73.98713956
482,40.73935542,-73.99931783,439,40.7262807,-73.98978041
368,40.73038599,-74.00214988,488,40.75645824,-73.99372222
498,40.74854862,-73.98808416,486,40.7462009,-73.98855723
482,40.73935542,-73.99931783,382,40.73492695,-73.99200509
454,40.75455731,-73.96592976,367,40.75828065,-73.97069431
237,40.73047309,-73.98672378,244,40.69196035,-73.96536851
318,40.75320159,-73.9779874,79,40.71911552,-74.00666661
446,40.74487634,-73.99529885,489,40.75066386,-74.00176802
444,40.7423543,-73.98915076,497,40.73704984,-73.99009296
444,40.7423543,-73.98915076,497,40.73704984,-73.99009296
439,40.7262807,-73.98978041,446,40.74487634,-73.99529885
317,40.72453734,-73.98185424,265,40.72229346,-73.99147535
461,40.73587678,-73.98205027,476,40.74394314,-73.97966069
2004,40.724399,-74.004704,376,40.70862144,-74.00722156
250,40.72456089,-73.99565293,355,40.71602118,-73.99974372
323,40.69236178,-73.98631746,157,40.69089272,-73.99612349
363,40.70834698,-74.01713445,3002,40.711512,-74.015756
281,40.7643971,-73.97371465,2022,40.75849116,-73.95920622
223,40.73781509,-73.99994661,325,40.73624527,-73.98473765
486,40.7462009,-73.98855723,498,40.74854862,-73.98808416
228,40.7546011,-73.97187886,537,40.74025878,-73.98409214
361,40.71605866,-73.99190759,291,40.713126,-73.984844
275,40.68650065,-73.96563307,384,40.68317813,-73.9659641
217,40.70277159,-73.99383605,217,40.70277159,-73.99383605
329,40.72043411,-74.01020609,534,40.70255065,-74.0127234
250,40.72456089,-73.99565293,477,40.75640548,-73.9900262
223,40.73781509,-73.99994661,433,40.72955361,-73.98057249
284,40.73901691,-74.00263761,489,40.75066386,-74.00176802
151,40.7218158,-73.99720307,151,40.7218158,-73.99720307
479,40.76019252,-73.9912551,494,40.74734825,-73.99723551
491,40.74096374,-73.98602213,442,40.746647,-73.993915
2003,40.73416059,-73.98024289,440,40.75255434,-73.97282625
357,40.73261787,-73.99158043,153,40.75206231,-73.9816324
279,40.707873,-74.00167,376,40.70862144,-74.00722156
466,40.74395411,-73.99144871,475,40.73524276,-73.98758561
404,40.7405826,-74.00550867,461,40.73587678,-73.98205027
461,40.73587678,-73.98205027,403,40.72502876,-73.99069656
325,40.73624527,-73.98473765,348,40.72490985,-74.00154702
368,40.73038599,-74.00214988,334,40.74238787,-73.99726235
284,40.73901691,-74.00263761,358,40.73291553,-74.00711384
498,40.74854862,-73.98808416,147,40.71542197,-74.01121978
533,40.75299641,-73.98721619,160,40.748238,-73.978311
293,40.73028666,-73.9907647,383,40.735238,-74.000271
469,40.76344058,-73.98268129,515,40.76009437,-73.99461843
479,40.76019252,-73.9912551,499,40.76915505,-73.98191841
2017,40.75022392,-73.97121414,2017,40.75022392,-73.97121414
486,40.7462009,-73.98855723,498,40.74854862,-73.98808416
293,40.73028666,-73.9907647,382,40.73492695,-73.99200509
2006,40.76590936,-73.97634151,2006,40.76590936,-73.97634151
404,40.7405826,-74.00550867,237,40.73047309,-73.98672378
127,40.73172428,-74.00674436,347,40.72873888,-74.00748842
2021,40.75929124,-73.98859651,305,40.76095756,-73.96724467
382,40.73492695,-73.99200509,347,40.72873888,-74.00748842
499,40.76915505,-73.98191841,495,40.76269882,-73.99301222
505,40.74901271,-73.98848395,515,40.76009437,-73.99461843
265,40.72229346,-73.99147535,303,40.72362738,-73.99949601
467,40.68312489,-73.97895137,391,40.69760127,-73.99344559
285,40.73454567,-73.99074142,317,40.72453734,-73.98185424
116,40.74177603,-74.00149746,546,40.74444921,-73.98303529
515,40.76009437,-73.99461843,529,40.7575699,-73.99098507
440,40.75255434,-73.97282625,2003,40.73416059,-73.98024289
421,40.69573398,-73.97129668,421,40.69573398,-73.97129668
537,40.74025878,-73.98409214,497,40.73704984,-73.99009296
