station_id,name,lat,lon,bikes_out,bikes_in,color
72,W 52 St & 11 Ave,40.76727216,-73.99392888,1,2,#195414
79,Franklin St & W Broadway,40.71911552,-74.00666661,1,0,#A93ED0
82,St James Pl & Pearl St,40.71117416,-74.00016545,2,2,#90B392
116,W 17 St & 8 Ave,40.74177603,-74.00149746,3,2,#431ABA
119,Park Ave & St Edwards St,40.69608941,-73.97803415,1,0,#2A7850
120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,1,0,#095D72
127,Barrow St & Hudson St,40.73172428,-74.00674436,6,4,#295961
137,E 56 St & Madison Ave,40.761628,-73.972924,0,7,#7C7B3D
143,Clinton St & Joralemon St,40.69239502,-73.99337909,0,2,#C78508
147,Greenwich St & Warren St,40.71542197,-74.01121978,3,5,#4B73D4
150,E 2 St & Avenue C,40.7208736,-73.98085795,4,0,#4CD6E2
151,Cleveland Pl & Spring St,40.7221037867,-73.9972490072,2,3,#AEC739
152,Warren St & Church St,40.71473993,-74.00910627,3,1,#DE2FE6
157,Henry St & Atlantic Ave,40.69089272,-73.99612349,4,1,#B33E23
160,E 37 St & Lexington Ave,40.748238,-73.978311,1,3,#9BF6C3
161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,1,0,#D9FB56
164,E 47 St & 2 Ave,40.75323098,-73.97032517,1,6,#D48886
167,E 39 St & 3 Ave,40.7489006,-73.97604882,2,4,#B8D146
168,W 18 St & 6 Ave,40.73971301,-73.99456405,0,4,#AAB7F0
173,Broadway & W 49 St,40.76064679,-73.98442659,1,16,#E5CFF6
174,E 25 St & 1 Ave,40.7381765,-73.97738662,2,2,#F7BF27
195,Liberty St & Broadway,40.70905623,-74.01043382,1,4,#2EAB1C
212,W 16 St & The High Line,40.74334935,-74.00681753,5,15,#675E60
216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,1,0,#51049A
218,Gallatin Pl & Livingston St,40.69028437,-73.98707105,0,1,#9D0F5F
223,W 13 St & 7 Ave,40.73781509,-73.99994661,3,6,#731DC6
224,Spruce St & Nassau St,40.71146364,-74.00552427,0,1,#0079C7
225,W 14 St & The High Line,40.74195138,-74.00803013,0,3,#FE122E
228,E 48 St & 3 Ave,40.7546011,-73.97187886,2,3,#060E11
229,Great Jones St,40.72743423,-73.99379025,2,4,#BAF480
233,Joralemon St & Adams St,40.69246277,-73.98963911,0,1,#5B7BBB
236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,9,1,#9EA0BB
237,E 11 St & 2 Ave,40.73047309,-73.98672378,9,1,#78218D
238,Bank St & Washington St,40.7361967,-74.00859207,4,1,#D2122E
239,Willoughby St & Fleet St,40.69196566,-73.9813018,0,5,#B75A42
241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,3,1,#4917C5
242,Flushing Ave & Carlton Ave,40.69788349,-73.97350332,0,3,#8A59B7
243,Fulton St & Rockwell Pl,40.688226,-73.979382,0,2,#D5CDEE
247,Perry St & Bleecker St,40.73535398,-74.00483091,5,2,#06BCFC
248,Laight St & Hudson St,40.72185379,-74.00771779,0,3,#EDAD13
249,Harrison St & Hudson St,40.71870987,-74.0090009,0,1,#8235F5
250,Lafayette St & Jersey St,40.72456089,-73.99565293,1,9,#F3DC2F
251,Mott St & Prince St,40.72317958,-73.99480012,3,2,#EAD6D6
252,MacDougal St & Washington Sq,40.73226398,-73.99852205,5,3,#519269
253,W 13 St & 5 Ave,40.73543934,-73.99453948,1,2,#EDAD40
254,W 11 St & 6 Ave,40.73532427,-73.99800419,2,2,#0F23F6
257,Lispenard St & Broadway,40.71939226,-74.00247214,0,1,#B44FD1
258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,1,0,#2E04D4
259,South St & Whitehall St,40.70122128,-74.01234218,1,2,#78C683
260,Broad St & Bridge St,40.70365182,-74.01167797,0,3,#1CC758
261,Johnson St & Gold St,40.69474881,-73.98362464,5,0,#EF7662
262,Washington Park,40.6917823,-73.9737299,3,0,#DA4B6C
263,Elizabeth St & Hester St,40.71729,-73.996375,4,1,#765E6E
264,Maiden Ln & Pearl St,40.70706456,-74.00731853,0,3,#6492F6
265,Stanton St & Chrystie St,40.72229346,-73.99147535,0,3,#8DFDD1
266,Avenue D & E 8 St,40.72368361,-73.97574813,1,0,#E4CEB9
