start_station,start_lat,start_lon,end_station,end_lat,end_lon
317,40.72453734,-73.98185424,263,40.71729,-73.996375
448,40.75660359,-73.9979009,465,40.75513557,-73.98658032
490,40.751551,-73.993934,168,40.73971301,-73.99456405
411,40.72228087,-73.97668709,350,40.71559509,-73.9870295
497,40.73704984,-73.99009296,540,40.74147286,-73.98320928
346,40.73652889,-74.00618026,459,40.746745,-74.007756
441,40.756014,-73.967416,518,40.74780373,-73.9734419
426,40.71754834,-74.01322069,511,40.72938685,-73.97772429
530,40.771522,-73.990541,2008,40.70569254,-74.01677685
368,40.73038599,-74.00214988,263,40.71729,-73.996375
454,40.75455731,-73.96592976,450,40.76227205,-73.98788205
285,40.73454567,-73.99074142,312,40.722055,-73.989111
438,40.72779126,-73.98564945,247,40.73535398,-74.00483091
466,40.74395411,-73.99144871,160,40.748238,-73.978311
485,40.75038009,-73.98338988,448,40.75660359,-73.9979009
521,40.75044999,-73.99481051,478,40.76030096,-73.99884222
388,40.74971775,-74.00295035,462,40.74691959,-74.00451887
470,40.74345335,-74.00004031,402,40.7403432,-73.98955109
435,40.74173969,-73.99415556,509,40.7454973,-74.00197139
497,40.73704984,-73.99009296,435,40.74173969,-73.99415556
446,40.74487634,-73.99529885,435,40.74173969,-73.99415556
528,40.74290902,-73.97706058,507,40.73912601,-73.97973776
173,40.76064679,-73.98442659,499,40.76915505,-73.98191841
348,40.72490985,-74.00154702,417,40.71291224,-74.01020234
3002,40.711512,-74.015756,459,40.746745,-74.007756
490,40.751551,-73.993934,503,40.73827428,-73.98751968
285,40.73454567,-73.99074142,411,40.72228087,-73.97668709
488,40.75645824,-73.99372222,449,40.76461837,-73.98789473
127,40.73172428,-74.00674436,335,40.72903917,-73.99404649
254,40.73532427,-73.99800419,229,40.72743423,-73.99379025
495,40.76269882,-73.99301222,488,40.75645824,-73.99372222
522,40.75714758,-73.97207836,510,40.7606597,-73.98042047
146,40.71625008,-74.0091059,248,40.72185379,-74.00771779
394,40.72521311,-73.97768752,393,40.72299208,-73.97995466
489,40.75066386,-74.00176802,388,40.74971775,-74.00295035
416,40.68753406,-73.97265183,363,40.70834698,-74.01713445
386,40.71494807,-74.00234482,358,40.73291553,-74.00711384
448,40.75660359,-73.9979009,496,40.73726186,-73.99238967
83,40.68382604,-73.97632328,321,40.69991755,-73.98971773
448,40.75660359,-73.9979009,334,40.74238787,-73.99726235
432,40.72621788,-73.98379855,293,40.73028666,-73.9907647
500,40.76228826,-73.98336183,522,40.75714758,-73.97207836
545,40.736502,-73.97809472,518,40.74780373,-73.9734419
412,40.7158155,-73.99422366,265,40.72229346,-73.99147535
402,40.7403432,-73.98955109,497,40.73704984,-73.99009296
262,40.69178232,-73.97372989,270,40.69308257,-73.97178913
297,40.734232,-73.986923,312,40.722055,-73.989111
482,40.73935542,-73.99931783,442,40.746647,-73.993915
300,40.728145,-73.990214,503,40.73827428,-73.98751968
229,40.72743423,-73.99379025,236,40.7284186,-73.98713956
264,40.70706456,-74.00731853,316,40.70955958,-74.00653609
539,40.71534825,-73.96024116,471,40.71286844,-73.95698119
431,40.68864636,-73.98263429,387,40.71273266,-74.0046073
83,40.68382604,-73.97632328,321,40.69991755,-73.98971773
511,40.72938685,-73.97772429,518,40.74780373,-73.9734419
