station_id,name,lat,lon,bikes_out,bikes_in,color
161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,1,0,#9B0DD5
167,E 39 St & 3 Ave,40.7489006,-73.97604882,0,1,#8A97CC
195,Liberty St & Broadway,40.70905623,-74.01043382,1,0,#100A3E
229,Great Jones St,40.72743423,-73.99379025,1,0,#431176
237,E 11 St & 2 Ave,40.73047309,-73.98672378,0,1,#F6B077
257,Lispenard St & Broadway,40.71939226,-74.00247214,1,0,#05B619
263,Elizabeth St & Hester St,40.71729,-73.996375,0,1,#F8B716
265,Stanton St & Chrystie St,40.72229346,-73.99147535,2,0,#785ED8
285,Broadway & E 14 St,40.73454567,-73.99074142,1,1,#D9FD6E
290,2 Ave & E 58 St,40.76020258,-73.96478473,0,1,#31D50C
293,Lafayette St & E 8 St,40.73028666,-73.9907647,0,1,#0A284F
296,Division St & Bowery,40.71413089,-73.9970468,1,0,#57472B
300,Shevchenko Pl & E 7 St,40.728145,-73.990214,3,0,#FC6D7D
301,E 2 St & Avenue B,40.72217444,-73.98368779,0,1,#EB14E9
307,Canal St & Rutgers St,40.71427487,-73.98990025,0,2,#BB0049
312,Allen St & E Houston St,40.722055,-73.989111,1,0,#BE360C
320,Leonard St & Church St,40.717571,-74.005549,3,0,#2C833C
326,E 11 St & 1 Ave,40.72953837,-73.98426726,0,2,#06A834
334,W 20 St & 7 Ave,40.74238787,-73.99726235,1,0,#1A57C0
352,W 56 St & 6 Ave,40.76340613,-73.97722479,1,0,#124CEB
354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,1,0,#813A8D
356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,0,1,#5963B1
358,Christopher St & Greenwich St,40.73291553,-74.00711384,1,0,#D31693
360,William St & Pine St,40.70717936,-74.00887308,0,2,#F70BE9
364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,1,0,#022C58
368,Carmine St & 6 Ave,40.73038599,-74.00214988,0,1,#A50978
379,W 31 St & 7 Ave,40.749156,-73.9916,1,0,#435E75
388,W 26 St & 10 Ave,40.749717753,-74.002950346,1,0,#004CCB
396,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392,0,1,#0BB6BD
401,Allen St & Rivington St,40.72019576,-73.98997825,0,1,#64EE00
411,E 6 St & Avenue D,40.72228087,-73.97668709,0,2,#456D62
435,W 21 St & 6 Ave,40.74173969,-73.99415556,3,1,#05A11B
439,E 4 St & 2 Ave,40.7262807,-73.98978041,0,1,#70C83E
442,W 27 St & 7 Ave,40.746647,-73.993915,1,0,#8E3C1D
444,Broadway & W 24 St,40.7423543,-73.98915076,1,1,#1EF4CC
445,E 10 St & Avenue A,40.72740794,-73.98142006,0,1,#5A4A92
449,W 52 St & 9 Ave,40.76461837,-73.98789473,0,2,#9C825A
450,W 49 St & 8 Ave,40.76227205,-73.98788205,1,0,#D67AFE
455,1 Ave & E 44 St,40.75001986,-73.96905301,0,1,#0C969E
458,11 Ave & W 27 St,40.751396,-74.005226,1,0,#F90C48
461,E 20 St & 2 Ave,40.73587678,-73.98205027,0,1,#B01480
462,W 22 St & 10 Ave,40.74691959,-74.00451887,0,1,#85AA5D
465,Broadway & W 41 St,40.75513557,-73.98658032,0,1,#9111F2
466,W 25 St & 6 Ave,40.74395411,-73.99144871,0,1,#30A91B
468,Broadway & W 55 St,40.7652654,-73.98192338,2,0,#8324A5
474,5 Ave & E 29 St,40.7451677,-73.98683077,0,1,#A1B250
477,W 41 St & 8 Ave,40.75640548,-73.9900262,0,1,#95BFAF
478,11 Ave & W 41 St,40.76030096,-73.99884222,1,1,#CC1FD7
479,9 Ave & W 45 St,40.76019252,-73.9912551,1,0,#89EDE2
482,W 15 St & 7 Ave,40.73935542,-73.99931783,0,1,#C4CEE3
483,E 12 St & 3 Ave,40.73223272,-73.98889957,2,0,#4A2000
484,W 44 St & 5 Ave,40.75500254,-73.98014437,1,0,#776DA3
488,W 39 St & 9 Ave,40.75645824,-73.99372222,1,0,#EE5462
497,E 17 St & Broadway,40.73704984,-73.99009296,1,0,#FCC63C
