station_id,name,lat,lon,bikes_out,bikes_in,color
72,W 52 St & 11 Ave,40.76727216,-73.99392888,2,2,#AECFC3
79,Franklin St & W Broadway,40.71911552,-74.00666661,4,5,#B78E52
82,St James Pl & Pearl St,40.71117416,-74.00016545,0,2,#9C400B
83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,0,1,#578146
116,W 17 St & 8 Ave,40.74177603,-74.00149746,7,9,#4ADA67
119,Park Ave & St Edwards St,40.69608941,-73.97803415,0,1,#52C59F
127,Barrow St & Hudson St,40.73172428,-74.00674436,8,4,#401B8A
128,MacDougal St & Prince St,40.72710258,-74.00297088,13,6,#BF533B
137,E 56 St & Madison Ave,40.761628,-73.972924,5,4,#22FCAD
143,Clinton St & Joralemon St,40.69239502,-73.99337909,0,2,#195218
146,Hudson St & Reade St,40.71625008,-74.0091059,2,3,#C719D1
147,Greenwich St & Warren St,40.71542197,-74.01121978,10,6,#E66B02
150,E 2 St & Avenue C,40.7208736,-73.98085795,1,7,#E9E224
151,Cleveland Pl & Spring St,40.7221037867,-73.9972490072,5,7,#30DD94
152,Warren St & Church St,40.71473993,-74.00910627,3,5,#619B68
153,E 40 St & 5 Ave,40.752062307,-73.9816324043,20,3,#05655E
157,Henry St & Atlantic Ave,40.69089272,-73.99612349,0,5,#17FFA1
160,E 37 St & Lexington Ave,40.748238,-73.978311,3,3,#A98D7B
161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,9,8,#D7B648
164,E 47 St & 2 Ave,40.75323098,-73.97032517,1,6,#BDF85A
167,E 39 St & 3 Ave,40.7489006,-73.97604882,18,7,#985193
168,W 18 St & 6 Ave,40.73971301,-73.99456405,15,9,#6DB555
173,Broadway & W 49 St,40.76064679,-73.98442659,5,3,#5D376A
174,E 25 St & 1 Ave,40.7381765,-73.97738662,4,8,#706568
195,Liberty St & Broadway,40.70905623,-74.01043382,6,5,#0EEEFE
212,W 16 St & The High Line,40.74334935,-74.00681753,3,4,#40EC95
217,Old Fulton St,40.70277159,-73.99383605,1,1,#AB47B7
223,W 13 St & 7 Ave,40.73781509,-73.99994661,3,3,#13703E
224,Spruce St & Nassau St,40.71146364,-74.00552427,2,2,#48F111
225,W 14 St & The High Line,40.74195138,-74.00803013,1,1,#930227
228,E 48 St & 3 Ave,40.7546011,-73.97187886,11,4,#34371A
229,Great Jones St,40.72743423,-73.99379025,20,9,#C3A3B2
232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,1,0,#282801
233,Joralemon St & Adams St,40.69246277,-73.98963911,1,2,#AB4419
236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,3,4,#433331
237,E 11 St & 2 Ave,40.73047309,-73.98672378,9,13,#68FBEB
238,Bank St & Washington St,40.7361967,-74.00859207,1,4,#855E93
239,Willoughby St & Fleet St,40.69196566,-73.9813018,8,1,#F756FC
