start_station,start_lat,start_lon,end_station,end_lat,end_lon
382,40.73492695,-73.99200509,504,40.73221853,-73.98165557
250,40.72456089,-73.99565293,2010,40.72165481,-74.00234737
223,40.73781509,-73.99994661,294,40.73049393,-73.9957214
237,40.73047309,-73.98672378,487,40.73314259,-73.97573881
507,40.73912601,-73.97973776,236,40.7284186,-73.98713956
293,40.73028666,-73.9907647,393,40.72299208,-73.97995466
297,40.734232,-73.986923,442,40.746647,-73.993915
324,40.689888,-73.981013,261,40.69474881,-73.98362464
499,40.76915505,-73.98191841,490,40.751551,-73.993934
271,40.68528172,-73.97805813,420,40.68764484,-73.96968902
250,40.72456089,-73.99565293,342,40.71739973,-73.98016555
438,40.72779126,-73.98564945,511,40.72938685,-73.97772429
297,40.734232,-73.986923,442,40.746647,-73.993915
366,40.693261,-73.968896,157,40.69089272,-73.99612349
402,40.7403432,-73.98955109,487,40.73314259,-73.97573881
403,40.72502876,-73.99069656,301,40.72217444,-73.98368779
438,40.72779126,-73.98564945,532,40.710451,-73.960876
489,40.75066386,-74.00176802,466,40.74395411,-73.99144871
432,40.72621788,-73.98379855,151,40.7218158,-73.99720307
382,40.73492695,-73.99200509,504,40.73221853,-73.98165557
308,40.71307916,-73.99851193,331,40.71173107,-73.99193043
284,40.73901691,-74.00263761,285,40.73454567,-73.99074142
301,40.72217444,-73.98368779,150,40.7208736,-73.98085795
329,40.72043411,-74.01020609,238,40.7361967,-74.00859207
497,40.73704984,-73.99009296,511,40.72938685,-73.97772429
404,40.7405826,-74.00550867,127,40.73172428,-74.00674436
281,40.7643971,-73.97371465,511,40.72938685,-73.97772429
284,40.73901691,-74.00263761,433,40.72955361,-73.98057249
373,40.69331716,-73.95381995,437,40.68098339,-73.95004798
531,40.71893904,-73.99266288,453,40.74475148,-73.99915362
473,40.72110063,-73.9919254,361,40.71605866,-73.99190759
284,40.73901691,-74.00263761,285,40.73454567,-73.99074142
353,40.68539567,-73.97431458,365,40.68223166,-73.9614583
249,40.71870987,-74.0090009,284,40.73901691,-74.00263761
312,40.722055,-73.989111,295,40.71406667,-73.99293911
168,40.73971301,-73.99456405,435,40.74173969,-73.99415556
271,40.68528172,-73.97805813,353,40.68539567,-73.97431458
