start_station,start_lat,start_lon,end_station,end_lat,end_lon
2006,40.76590936,-73.97634151,2006,40.76590936,-73.97634151
237,40.73047309,-73.98672378,151,40.7218158,-73.99720307
394,40.72521311,-73.97768752,375,40.72679454,-73.99695094
434,40.74317449,-74.00366443,309,40.7149787,-74.013012
434,40.74317449,-74.00366443,309,40.7149787,-74.013012
528,40.74290902,-73.97706058,358,40.73291553,-74.00711384
522,40.75714758,-73.97207836,528,40.74290902,-73.97706058
128,40.72710258,-74.00297088,334,40.74238787,-73.99726235
236,40.7284186,-73.98713956,168,40.73971301,-73.99456405
455,40.75001986,-73.96905301,492,40.75019995,-73.99093085
127,40.73172428,-74.00674436,328,40.72405549,-74.00965965
243,40.688226,-73.979382,391,40.69760127,-73.99344559
435,40.74173969,-73.99415556,482,40.73935542,-73.99931783
217,40.70277159,-73.99383605,387,40.71273266,-74.0046073
394,40.72521311,-73.97768752,444,40.7423543,-73.98915076
531,40.71893904,-73.99266288,483,40.73223272,-73.98889957
271,40.68528172,-73.97805813,366,40.693261,-73.968896
432,40.72621788,-73.98379855,539,40.71534825,-73.96024116
432,40.72621788,-73.98379855,539,40.71534825,-73.96024116
380,40.73401143,-74.00293877,236,40.7284186,-73.98713956
468,40.7652654,-73.98192338,520,40.75992262,-73.97648516
447,40.76370739,-73.9851615,479,40.76019252,-73.9912551
432,40.72621788,-73.98379855,539,40.71534825,-73.96024116
525,40.75594159,-74.0021163,225,40.74195138,-74.00803013
525,40.75594159,-74.0021163,225,40.74195138,-74.00803013
237,40.73047309,-73.98672378,247,40.73535398,-74.00483091
237,40.73047309,-73.98672378,247,40.73535398,-74.00483091
509,40.7454973,-74.00197139,161,40.72917025,-73.99810231
438,40.72779126,-73.98564945,263,40.71729,-73.996375
82,40.71117416,-74.00016545,147,40.71542197,-74.01121978
237,40.73047309,-73.98672378,402,40.7403432,-73.98955109
336,40.73047747,-73.99906065,229,40.72743423,-73.99379025
328,40.72405549,-74.00965965,2010,40.72165481,-74.00234737
233,40.69246277,-73.98963911,395,40.68807003,-73.98410637
531,40.71893904,-73.99266288,340,40.71269042,-73.98776323
2002,40.716887,-73.963198,301,40.72217444,-73.98368779
463,40.74206539,-74.00443172,251,40.72317958,-73.99480012
