start_station,start_lat,start_lon,end_station,end_lat,end_lon
2008,40.70569254,-74.01677685,363,40.70834698,-74.01713445
127,40.73172428,-74.00674436,519,40.751873,-73.977706
514,40.76087502,-74.00277668,521,40.75044999,-73.99481051
401,40.72019576,-73.98997825,345,40.73649403,-73.99704374
483,40.73223272,-73.98889957,466,40.74395411,-73.99144871
510,40.7606597,-73.98042047,488,40.75645824,-73.99372222
402,40.7403432,-73.98955109,521,40.75044999,-73.99481051
494,40.74734825,-73.99723551,212,40.74334935,-74.00681753
502,40.714215,-73.981346,410,40.72066442,-73.98517977
491,40.74096374,-73.98602213,442,40.746647,-73.993915
536,40.74144387,-73.97536082,167,40.7489006,-73.97604882
446,40.74487634,-73.99529885,442,40.746647,-73.993915
435,40.74173969,-73.99415556,116,40.74177603,-74.00149746
259,40.70122128,-74.01234218,406,40.69512845,-73.99595065
499,40.76915505,-73.98191841,454,40.75455731,-73.96592976
307,40.71427487,-73.98990025,302,40.72082834,-73.97793172
428,40.72467721,-73.98783413,325,40.73624527,-73.98473765
428,40.72467721,-73.98783413,325,40.73624527,-73.98473765
318,40.75320159,-73.9779874,477,40.75640548,-73.9900262
361,40.71605866,-73.99190759,340,40.71269042,-73.98776323
167,40.7489006,-73.97604882,540,40.74147286,-73.98320928
499,40.76915505,-73.98191841,422,40.770513,-73.988038
404,40.7405826,-74.00550867,404,40.7405826,-74.00550867
453,40.74475148,-73.99915362,509,40.7454973,-74.00197139
484,40.75500254,-73.98014437,2023,40.75968085,-73.97031366
252,40.73226398,-73.99852205,254,40.73532427,-73.99800419
168,40.73971301,-73.99456405,303,40.72362738,-73.99949601
358,40.73291553,-74.00711384,497,40.73704984,-73.99009296
449,40.76461837,-73.98789473,434,40.74317449,-74.00366443
358,40.73291553,-74.00711384,497,40.73704984,-73.99009296
2012,40.739445,-73.976806,485,40.75038009,-73.98338988
383,40.735238,-74.000271,317,40.72453734,-73.98185424
2012,40.739445,-73.976806,521,40.75044999,-73.99481051
307,40.71427487,-73.98990025,433,40.72955361,-73.98057249
157,40.69089272,-73.99612349,261,40.69474881,-73.98362464
382,40.73492695,-73.99200509,334,40.74238787,-73.99726235
472,40.7457121,-73.98194829,536,40.74144387,-73.97536082
478,40.76030096,-73.99884222,488,40.75645824,-73.99372222
279,40.707873,-74.00167,507,40.73912601,-73.97973776
284,40.73901691,-74.00263761,466,40.74395411,-73.99144871
402,40.7403432,-73.98955109,521,40.75044999,-73.99481051
484,40.75500254,-73.98014437,267,40.75097711,-73.98765428
384,40.68317813,-73.9659641,395,40.68807003,-73.98410637
520,40.75992262,-73.97648516,527,40.744023,-73.976056
369,40.73224119,-74.00026394,445,40.72740794,-73.98142006
518,40.74780373,-73.9734419,461,40.73587678,-73.98205027
507,40.73912601,-73.97973776,439,40.7262807,-73.98978041
491,40.74096374,-73.98602213,501,40.744219,-73.97121214
375,40.72679454,-73.99695094,252,40.73226398,-73.99852205
305,40.76095756,-73.96724467,476,40.74394314,-73.97966069
446,40.74487634,-73.99529885,497,40.73704984,-73.99009296
401,40.72019576,-73.98997825,317,40.72453734,-73.98185424
293,40.73028666,-73.9907647,383,40.735238,-74.000271
477,40.75640548,-73.9900262,153,40.75206231,-73.9816324
438,40.72779126,-73.98564945,438,40.72779126,-73.98564945
514,40.76087502,-74.00277668,2023,40.75968085,-73.97031366
379,40.749156,-73.9916,236,40.7284186,-73.98713956
361,40.71605866,-73.99190759,411,40.72228087,-73.97668709
474,40.7451677,-73.98683077,489,40.75066386,-74.00176802
469,40.76344058,-73.98268129,529,40.7575699,-73.99098507
469,40.76344058,-73.98268129,499,40.76915505,-73.98191841
150,40.7208736,-73.98085795,428,40.72467721,-73.98783413
164,40.75323098,-73.97032517,167,40.7489006,-73.97604882
293,40.73028666,-73.9907647,335,40.72903917,-73.99404649
304,40.70463334,-74.01361706,519,40.751873,-73.977706
318,40.75320159,-73.9779874,426,40.71754834,-74.01322069
2004,40.724399,-74.004704,356,40.71622644,-73.98261206
490,40.751551,-73.993934,404,40.7405826,-74.00550867
331,40.71173107,-73.99193043,146,40.71625008,-74.0091059
493,40.7568001,-73.98291153,492,40.75019995,-73.99093085
403,40.72502876,-73.99069656,307,40.71427487,-73.98990025
352,40.76340613,-73.97722479,499,40.76915505,-73.98191841
502,40.714215,-73.981346,268,40.71910537,-73.99973337
459,40.746745,-74.007756,523,40.75466591,-73.99138152
236,40.7284186,-73.98713956,342,40.71739973,-73.98016555
318,40.75320159,-73.9779874,492,40.75019995,-73.99093085
478,40.76030096,-73.99884222,519,40.751873,-73.977706
315,40.70355377,-74.00670227,408,40.71076228,-73.99400398
484,40.75500254,-73.98014437,492,40.75019995,-73.99093085
335,40.72903917,-73.99404649,257,40.71939226,-74.00247214
309,40.7149787,-74.013012,224,40.71146364,-74.00552427
