start_station,start_lat,start_lon,end_station,end_lat,end_lon
402,40.7403432,-73.98955109,530,40.771522,-73.990541
457,40.76695317,-73.98169333,455,40.75001986,-73.96905301
332,40.71219906,-73.97948148,507,40.73912601,-73.97973776
257,40.71939226,-74.00247214,311,40.7172274,-73.98802084
293,40.73028666,-73.9907647,127,40.73172428,-74.00674436
508,40.76341379,-73.99667444,510,40.7606597,-73.98042047
164,40.75323098,-73.97032517,524,40.75527307,-73.98316936
336,40.73047747,-73.99906065,382,40.73492695,-73.99200509
442,40.746647,-73.993915,489,40.75066386,-74.00176802
461,40.73587678,-73.98205027,444,40.7423543,-73.98915076
442,40.746647,-73.993915,489,40.75066386,-74.00176802
428,40.72467721,-73.98783413,229,40.72743423,-73.99379025
281,40.7643971,-73.97371465,281,40.7643971,-73.97371465
281,40.7643971,-73.97371465,281,40.7643971,-73.97371465
435,40.74173969,-73.99415556,455,40.75001986,-73.96905301
147,40.71542197,-74.01121978,329,40.72043411,-74.01020609
168,40.73971301,-73.99456405,362,40.75172632,-73.98753523
455,40.75001986,-73.96905301,325,40.73624527,-73.98473765
3002,40.711512,-74.015756,2004,40.724399,-74.004704
546,40.74444921,-73.98303529,533,40.75299641,-73.98721619
477,40.75640548,-73.9900262,318,40.75320159,-73.9779874
362,40.75172632,-73.98753523,478,40.76030096,-73.99884222
167,40.7489006,-73.97604882,267,40.75097711,-73.98765428
216,40.70037867,-73.99548059,406,40.69512845,-73.99595065
426,40.71754834,-74.01322069,328,40.72405549,-74.00965965
466,40.74395411,-73.99144871,540,40.74147286,-73.98320928
509,40.7454973,-74.00197139,462,40.74691959,-74.00451887
533,40.75299641,-73.98721619,455,40.75001986,-73.96905301
434,40.74317449,-74.00366443,347,40.72873888,-74.00748842
433,40.72955361,-73.98057249,518,40.74780373,-73.9734419
487,40.73314259,-73.97573881,546,40.74444921,-73.98303529
2012,40.739445,-73.976806,455,40.75001986,-73.96905301
426,40.71754834,-74.01322069,152,40.71473993,-74.00910627
457,40.76695317,-73.98169333,469,40.76344058,-73.98268129
352,40.76340613,-73.97722479,442,40.746647,-73.993915
517,40.751581,-73.97791,462,40.74691959,-74.00451887
432,40.72621788,-73.98379855,168,40.73971301,-73.99456405
490,40.751551,-73.993934,137,40.761628,-73.972924
294,40.73049393,-73.9957214,417,40.71291224,-74.01020234
380,40.73401143,-74.00293877,463,40.74206539,-74.00443172
475,40.73524276,-73.98758561,268,40.71910537,-73.99973337
527,40.744023,-73.976056,465,40.75513557,-73.98658032
504,40.73221853,-73.98165557,160,40.748238,-73.978311
363,40.70834698,-74.01713445,259,40.70122128,-74.01234218
497,40.73704984,-73.99009296,537,40.74025878,-73.98409214
152,40.71473993,-74.00910627,3002,40.711512,-74.015756
521,40.75044999,-73.99481051,537,40.74025878,-73.98409214
293,40.73028666,-73.9907647,504,40.73221853,-73.98165557
513,40.768254,-73.988639,513,40.768254,-73.988639
257,40.71939226,-74.00247214,415,40.7047177,-74.00926027
252,40.73226398,-73.99852205,2010,40.72165481,-74.00234737
2004,40.724399,-74.004704,358,40.73291553,-74.00711384
147,40.71542197,-74.01121978,316,40.70955958,-74.00653609
457,40.76695317,-73.98169333,500,40.76228826,-73.98336183
