start_station,start_lat,start_lon,end_station,end_lat,end_lon
250,40.72456089,-73.99565293,368,40.73038599,-74.00214988
250,40.72456089,-73.99565293,368,40.73038599,-74.00214988
295,40.71406667,-73.99293911,392,40.695065,-73.987167
167,40.7489006,-73.97604882,529,40.7575699,-73.99098507
536,40.74144387,-73.97536082,521,40.75044999,-73.99481051
502,40.714215,-73.981346,355,40.71602118,-73.99974372
3002,40.711512,-74.015756,348,40.72490985,-74.00154702
501,40.744219,-73.97121214,153,40.75206231,-73.9816324
151,40.7218158,-73.99720307,237,40.73047309,-73.98672378
325,40.73624527,-73.98473765,507,40.73912601,-73.97973776
386,40.71494807,-74.00234482,392,40.695065,-73.987167
472,40.7457121,-73.98194829,326,40.72953837,-73.98426726
531,40.71893904,-73.99266288,296,40.71413089,-73.9970468
284,40.73901691,-74.00263761,523,40.75466591,-73.99138152
250,40.72456089,-73.99565293,444,40.7423543,-73.98915076
164,40.75323098,-73.97032517,455,40.75001986,-73.96905301
474,40.7451677,-73.98683077,472,40.7457121,-73.98194829
332,40.71219906,-73.97948148,435,40.74173969,-73.99415556
399,40.68851534,-73.9647628,321,40.69991755,-73.98971773
345,40.73649403,-73.99704374,308,40.71307916,-73.99851193
420,40.68764484,-73.96968902,217,40.70277159,-73.99383605
528,40.74290902,-73.97706058,161,40.72917025,-73.99810231
367,40.75828065,-73.97069431,480,40.76669671,-73.99061728
517,40.751581,-73.97791,402,40.7403432,-73.98955109
312,40.722055,-73.989111,326,40.72953837,-73.98426726
316,40.70955958,-74.00653609,477,40.75640548,-73.9900262
150,40.7208736,-73.98085795,285,40.73454567,-73.99074142
3002,40.711512,-74.015756,147,40.71542197,-74.01121978
456,40.7597108,-73.97402311,520,40.75992262,-73.97648516
296,40.71413089,-73.9970468,296,40.71413089,-73.9970468
507,40.73912601,-73.97973776,355,40.71602118,-73.99974372
261,40.69474881,-73.98362464,151,40.7218158,-73.99720307
307,40.71427487,-73.98990025,263,40.71729,-73.996375
229,40.72743423,-73.99379025,301,40.72217444,-73.98368779
195,40.70905623,-74.01043382,2008,40.70569254,-74.01677685
437,40.68098339,-73.95004798,384,40.68317813,-73.9659641
369,40.73224119,-74.00026394,358,40.73291553,-74.00711384
2009,40.71117444,-73.99682619,147,40.71542197,-74.01121978
405,40.739323,-74.008119,402,40.7403432,-73.98955109
345,40.73649403,-73.99704374,432,40.72621788,-73.98379855
312,40.722055,-73.989111,483,40.73223272,-73.98889957
152,40.71473993,-74.00910627,2004,40.724399,-74.004704
250,40.72456089,-73.99565293,383,40.735238,-74.000271
280,40.73331967,-73.99510132,382,40.73492695,-73.99200509
526,40.74765947,-73.98490707,520,40.75992262,-73.97648516
326,40.72953837,-73.98426726,2023,40.75968085,-73.97031366
521,40.75044999,-73.99481051,318,40.75320159,-73.9779874
379,40.749156,-73.9916,335,40.72903917,-73.99404649
394,40.72521311,-73.97768752,293,40.73028666,-73.9907647
442,40.746647,-73.993915,402,40.7403432,-73.98955109
488,40.75645824,-73.99372222,488,40.75645824,-73.99372222
153,40.75206231,-73.9816324,153,40.75206231,-73.9816324
324,40.689888,-73.981013,386,40.71494807,-74.00234482
502,40.714215,-73.981346,355,40.71602118,-73.99974372
476,40.74394314,-73.97966069,237,40.73047309,-73.98672378
468,40.7652654,-73.98192338,484,40.75500254,-73.98014437
518,40.74780373,-73.9734419,540,40.74147286,-73.98320928
518,40.74780373,-73.9734419,519,40.751873,-73.977706
503,40.73827428,-73.98751968,285,40.73454567,-73.99074142
504,40.73221853,-73.98165557,297,40.734232,-73.986923
470,40.74345335,-74.00004031,334,40.74238787,-73.99726235
489,40.75066386,-74.00176802,318,40.75320159,-73.9779874
308,40.71307916,-73.99851193,316,40.70955958,-74.00653609
519,40.751873,-73.977706,228,40.7546011,-73.97187886
151,40.7218158,-73.99720307,326,40.72953837,-73.98426726
529,40.7575699,-73.99098507,476,40.74394314,-73.97966069
489,40.75066386,-74.00176802,284,40.73901691,-74.00263761
345,40.73649403,-73.99704374,404,40.7405826,-74.00550867
497,40.73704984,-73.99009296,293,40.73028666,-73.9907647
316,40.70955958,-74.00653609,477,40.75640548,-73.9900262
151,40.7218158,-73.99720307,3002,40.711512,-74.015756
325,40.73624527,-73.98473765,497,40.73704984,-73.99009296
352,40.76340613,-73.97722479,2006,40.76590936,-73.97634151
2008,40.70569254,-74.01677685,438,40.72779126,-73.98564945
150,40.7208736,-73.98085795,295,40.71406667,-73.99293911
465,40.75513557,-73.98658032,499,40.76915505,-73.98191841
476,40.74394314,-73.97966069,228,40.7546011,-73.97187886
358,40.73291553,-74.00711384,377,40.72243797,-74.00566443
489,40.75066386,-74.00176802,498,40.74854862,-73.98808416
217,40.70277159,-73.99383605,217,40.70277159,-73.99383605
432,40.72621788,-73.98379855,462,40.74691959,-74.00451887
512,40.7500727,-73.99839279,368,40.73038599,-74.00214988
303,40.72362738,-73.99949601,296,40.71413089,-73.9970468
439,40.7262807,-73.98978041,250,40.72456089,-73.99565293
415,40.7047177,-74.00926027,295,40.71406667,-73.99293911
2023,40.75968085,-73.97031366,484,40.75500254,-73.98014437
320,40.717571,-74.005549,146,40.71625008,-74.0091059
2006,40.76590936,-73.97634151,499,40.76915505,-73.98191841
314,40.69383,-73.990539,217,40.70277159,-73.99383605
397,40.68415748,-73.96922273,394,40.72521311,-73.97768752
320,40.717571,-74.005549,504,40.73221853,-73.98165557
383,40.735238,-74.000271,301,40.72217444,-73.98368779
233,40.69246277,-73.98963911,414,40.70281858,-73.98765762
536,40.74144387,-73.97536082,441,40.756014,-73.967416
380,40.73401143,-74.00293877,439,40.7262807,-73.98978041
498,40.74854862,-73.98808416,528,40.74290902,-73.97706058
394,40.72521311,-73.97768752,337,40.7037992,-74.00838676
514,40.76087502,-74.00277668,358,40.73291553,-74.00711384
212,40.74334935,-74.00681753,128,40.72710258,-74.00297088
375,40.72679454,-73.99695094,382,40.73492695,-73.99200509
128,40.72710258,-74.00297088,368,40.73038599,-74.00214988
2006,40.76590936,-73.97634151,499,40.76915505,-73.98191841
314,40.69383,-73.990539,217,40.70277159,-73.99383605
237,40.73047309,-73.98672378,466,40.74395411,-73.99144871
237,40.73047309,-73.98672378,466,40.74395411,-73.99144871
499,40.76915505,-73.98191841,72,40.76727216,-73.99392888
2004,40.724399,-74.004704,308,40.71307916,-73.99851193
426,40.71754834,-74.01322069,347,40.72873888,-74.00748842
160,40.748238,-73.978311,476,40.74394314,-73.97966069
481,40.71260486,-73.96264403,460,40.71285887,-73.96590294
128,40.72710258,-74.00297088,251,40.72317958,-73.99480012
379,40.749156,-73.9916,309,40.7149787,-74.013012
526,40.74765947,-73.98490707,251,40.72317958,-73.99480012
526,40.74765947,-73.98490707,251,40.72317958,-73.99480012
526,40.74765947,-73.98490707,2004,40.724399,-74.004704
174,40.7381765,-73.97738662,293,40.73028666,-73.9907647
532,40.710451,-73.960876,401,40.72019576,-73.98997825
174,40.7381765,-73.97738662,293,40.73028666,-73.9907647
284,40.73901691,-74.00263761,326,40.72953837,-73.98426726
128,40.72710258,-74.00297088,128,40.72710258,-74.00297088
307,40.71427487,-73.98990025,502,40.714215,-73.981346
361,40.71605866,-73.99190759,312,40.722055,-73.989111
478,40.76030096,-73.99884222,525,40.75594159,-74.0021163
146,40.71625008,-74.0091059,402,40.7403432,-73.98955109
146,40.71625008,-74.0091059,402,40.7403432,-73.98955109
435,40.74173969,-73.99415556,250,40.72456089,-73.99565293
411,40.72228087,-73.97668709,531,40.71893904,-73.99266288
499,40.76915505,-73.98191841,305,40.76095756,-73.96724467
446,40.74487634,-73.99529885,368,40.73038599,-74.00214988
405,40.739323,-74.008119,116,40.74177603,-74.00149746
499,40.76915505,-73.98191841,499,40.76915505,-73.98191841
380,40.73401143,-74.00293877,346,40.73652889,-74.00618026
151,40.7218158,-73.99720307,428,40.72467721,-73.98783413
345,40.73649403,-73.99704374,404,40.7405826,-74.00550867
317,40.72453734,-73.98185424,300,40.728145,-73.990214
335,40.72903917,-73.99404649,294,40.73049393,-73.9957214
303,40.72362738,-73.99949601,470,40.74345335,-74.00004031
509,40.7454973,-74.00197139,446,40.74487634,-73.99529885
440,40.75255434,-73.97282625,318,40.75320159,-73.9779874
379,40.749156,-73.9916,309,40.7149787,-74.013012
537,40.74025878,-73.98409214,490,40.751551,-73.993934
537,40.74025878,-73.98409214,223,40.73781509,-73.99994661
293,40.73028666,-73.9907647,487,40.73314259,-73.97573881
382,40.73492695,-73.99200509,483,40.73223272,-73.98889957
382,40.73492695,-73.99200509,483,40.73223272,-73.98889957
2022,40.75849116,-73.95920622,305,40.76095756,-73.96724467
387,40.71273266,-74.0046073,377,40.72243797,-74.00566443
