station_id,name,lat,lon,bikes_out,bikes_in,color
83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,1,1,#A94C4E
116,W 17 St & 8 Ave,40.74177603,-74.00149746,2,1,#F45551
120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,0,1,#B0E42F
128,MacDougal St & Prince St,40.72710258,-74.00297088,1,1,#88CF63
143,Clinton St & Joralemon St,40.69239502,-73.99337909,1,2,#3B6AC5
151,Cleveland Pl & Spring St,40.7221037867,-73.9972490072,1,2,#BAB4B4
152,Warren St & Church St,40.71473993,-74.00910627,0,1,#1CD262
161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,1,1,#635DC1
164,E 47 St & 2 Ave,40.75323098,-73.97032517,1,0,#DBBA26
168,W 18 St & 6 Ave,40.73971301,-73.99456405,0,1,#6A130F
212,W 16 St & The High Line,40.74334935,-74.00681753,0,1,#94DD6B
236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,1,0,#8EA310
237,E 11 St & 2 Ave,40.73047309,-73.98672378,1,0,#ADEC81
249,Harrison St & Hudson St,40.71870987,-74.0090009,1,0,#9AE3E3
251,Mott St & Prince St,40.72317958,-73.99480012,1,1,#AAF1D7
252,MacDougal St & Washington Sq,40.73226398,-73.99852205,2,0,#F89D02
254,W 11 St & 6 Ave,40.73532427,-73.99800419,0,1,#B6AFFE
257,Lispenard St & Broadway,40.71939226,-74.00247214,0,1,#0F7896
262,Washington Park,40.6917823,-73.9737299,0,1,#5229D2
284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,0,1,#966357
285,Broadway & E 14 St,40.73454567,-73.99074142,4,2,#03B08B
291,Madison St & Montgomery St,40.713126,-73.984844,0,1,#ED1984
293,Lafayette St & E 8 St,40.73028666,-73.9907647,3,5,#B7E00B
297,E 15 St & 3 Ave,40.734232,-73.986923,3,1,#93F896
300,Shevchenko Pl & E 7 St,40.728145,-73.990214,1,0,#A65C5B
301,E 2 St & Avenue B,40.72217444,-73.98368779,1,0,#5F1DBC
302,Avenue D & E 3 St,40.72082834,-73.97793172,0,1,#88DA27
305,E 58 St & 3 Ave,40.76095756,-73.96724467,1,1,#8D698C
306,Cliff St & Fulton St,40.70823502,-74.00530063,1,0,#52AE15
307,Canal St & Rutgers St,40.71427487,-73.98990025,0,2,#757978
309,Murray St & West St,40.7149787,-74.013012,1,0,#4C1F46
311,Norfolk St & Broome St,40.7172274,-73.98802084,1,0,#D031EF
312,Allen St & E Houston St,40.722055,-73.989111,1,0,#8CAB9A
313,Washington Ave & Park Ave,40.69610226,-73.96751037,1,0,#92F47A
316,Fulton St & William St,40.70955958,-74.00653609,0,1,#4773CA
317,E 6 St & Avenue B,40.72453734,-73.98185424,1,3,#545A53
318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,0,1,#8C9439
325,E 19 St & 3 Ave,40.73624527,-73.98473765,1,0,#517A71
326,E 11 St & 1 Ave,40.72953837,-73.98426726,1,0,#5F9909
327,Vesey Pl & River Terrace,40.7153379,-74.01658354,1,0,#66EEFB
331,Pike St & Monroe St,40.71173107,-73.99193043,0,1,#897F1D
335,Washington Pl & Broadway,40.72903917,-73.99404649,0,1,#590114
340,Madison St & Clinton St,40.71269042,-73.98776323,0,1,#FC15CA
345,W 13 St & 6 Ave,40.73649403,-73.99704374,0,1,#18248F
346,Bank St & Hudson St,40.73652889,-74.00618026,0,1,#7F85F9
347,Greenwich St & W Houston St,40.728846,-74.008591,1,0,#442FA0
348,W Broadway & Spring St,40.72490985,-74.00154702,1,0,#B0E4E8
349,Rivington St & Ridge St,40.71850211,-73.98329859,0,1,#3EE018
350,Clinton St & Grand St,40.71559509,-73.9870295,0,1,#42C47C
352,W 56 St & 6 Ave,40.76340613,-73.97722479,0,1,#647A24
353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,1,0,#8815F5
358,Christopher St & Greenwich St,40.73291553,-74.00711384,1,1,#4B095B
361,Allen St & Hester St,40.71605866,-73.99190759,1,0,#6004E0
364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,1,0,#D6095F
365,Fulton St & Grand Ave,40.68223166,-73.9614583,0,1,#4156AE
368,Carmine St & 6 Ave,40.73038599,-74.00214988,2,0,#7CE9D5
375,Mercer St & Bleecker St,40.72679454,-73.99695094,1,0,#CBF98D
379,W 31 St & 7 Ave,40.749156,-73.9916,0,1,#48EA2A
382,University Pl & E 14 St,40.73492695,-73.99200509,1,2,#BBAABA
393,E 5 St & Avenue C,40.72299208,-73.97995466,1,0,#162308
394,E 9 St & Avenue C,40.72521311,-73.97768752,1,0,#4A44EE
401,Allen St & Rivington St,40.72019576,-73.98997825,0,3,#D57042
405,Washington St & Gansevoort St,40.739323,-74.008119,0,1,#42DA2F
406,Hicks St & Montague St,40.69512845,-73.99595065,1,1,#2EBA21
410,Suffolk St & Stanton St,40.72066442,-73.98517977,0,2,#386E94
411,E 6 St & Avenue D,40.72228087,-73.97668709,1,0,#954008
416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,1,0,#384504
428,E 3 St & 1 Ave,40.72467721,-73.98783413,1,0,#5655C8
432,E 7 St & Avenue A,40.72621788,-73.98379855,1,1,#8F7246
433,E 13 St & Avenue A,40.72955361,-73.98057249,0,2,#CF3F9F
434,9 Ave & W 18 St,40.74317449,-74.00366443,0,1,#0CBCE8
438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,4,0,#206D89
439,E 4 St & 2 Ave,40.7262807,-73.98978041,2,0,#DD8CC5
441,E 52 St & 2 Ave,40.756014,-73.967416,0,1,#C55AE0
444,Broadway & W 24 St,40.7423543,-73.98915076,1,0,#0680AF
445,E 10 St & Avenue A,40.72740794,-73.98142006,0,3,#06347F
446,W 24 St & 7 Ave,40.74487634,-73.99529885,0,1,#C50373
447,8 Ave & W 52 St,40.76370739,-73.9851615,0,1,#E93B6F
448,W 37 St & 10 Ave,40.75660359,-73.9979009,0,1,#57EAEB
449,W 52 St & 9 Ave,40.76461837,-73.98789473,1,1,#F2F4AD
453,W 22 St & 8 Ave,40.74475148,-73.99915362,2,1,#B88ABC
460,S 4 St & Wythe Ave,40.71285887,-73.96590294,0,1,#88838C
463,9 Ave & W 16 St,40.74206539,-74.00443172,1,0,#87A59B
467,Dean St & 4 Ave,40.68312489,-73.97895137,0,1,#459809
473,Rivington St & Chrystie St,40.72110063,-73.9919254,2,0,#9DEF6B
474,5 Ave & E 29 St,40.7451677,-73.98683077,1,0,#43C231
475,E 16 St & Irving Pl,40.73524276,-73.98758561,0,1,#88C381
476,E 31 St & 3 Ave,40.74394314,-73.97966069,1,1,#427872
477,W 41 St & 8 Ave,40.75640548,-73.9900262,0,1,#21EFEF
478,11 Ave & W 41 St,40.76030096,-73.99884222,0,1,#2A5B6F
482,W 15 St & 7 Ave,40.73935542,-73.99931783,1,0,#63913E
483,E 12 St & 3 Ave,40.73223272,-73.98889957,1,0,#A20597
485,W 37 St & 5 Ave,40.75038009,-73.98338988,1,0,#8F6A2C
486,Broadway & W 29 St,40.7462009,-73.98855723,1,1,#05D171
487,E 20 St & FDR Drive,40.73314259,-73.97573881,0,1,#DFF03B
488,W 39 St & 9 Ave,40.75645824,-73.99372222,0,1,#6F3E3E
489,10 Ave & W 28 St,40.75066386,-74.00176802,0,2,#1C9B20
490,8 Ave & W 33 St,40.751551,-73.993934,1,1,#D4D36E
491,E 24 St & Park Ave S,40.74096374,-73.98602213,2,0,#697E59
494,W 26 St & 8 Ave,40.74734825,-73.99723551,3,0,#C6A3CA
496,E 16 St & 5 Ave,40.73726186,-73.99238967,1,0,#82475A
497,E 17 St & Broadway,40.73704984,-73.99009296,1,0,#9E44CB
498,Broadway & W 32 St,40.74854862,-73.98808416,1,0,#1811E2
499,Broadway & W 60 St,40.76915505,-73.98191841,2,0,#633B85
502,Henry St & Grand St,40.714215,-73.981346,1,1,#D76C50
503,E 20 St & Park Ave,40.73827428,-73.98751968,0,1,#1977EA
