start_station,start_lat,start_lon,end_station,end_lat,end_lon
339,40.72580614,-73.97422494,307,40.71427487,-73.98990025
499,40.76915505,-73.98191841,504,40.73221853,-73.98165557
489,40.75066386,-74.00176802,379,40.749156,-73.9916
377,40.72243797,-74.00566443,295,40.71406667,-73.99293911
480,40.76669671,-73.99061728,499,40.76915505,-73.98191841
494,40.74734825,-73.99723551,489,40.75066386,-74.00176802
2017,40.75022392,-73.97121414,164,40.75323098,-73.97032517
456,40.7597108,-73.97402311,352,40.76340613,-73.97722479
313,40.69610226,-73.96751037,323,40.69236178,-73.98631746
404,40.7405826,-74.00550867,284,40.73901691,-74.00263761
326,40.72953837,-73.98426726,285,40.73454567,-73.99074142
492,40.75019995,-73.99093085,352,40.76340613,-73.97722479
266,40.72368361,-73.97574813,417,40.71291224,-74.01020234
492,40.75019995,-73.99093085,484,40.75500254,-73.98014437
257,40.71939226,-74.00247214,296,40.71413089,-73.9970468
540,40.74147286,-73.98320928,379,40.749156,-73.9916
375,40.72679454,-73.99695094,150,40.7208736,-73.98085795
504,40.73221853,-73.98165557,461,40.73587678,-73.98205027
232,40.69597683,-73.99014892,82,40.71117416,-74.00016545
435,40.74173969,-73.99415556,498,40.74854862,-73.98808416
463,40.74206539,-74.00443172,521,40.75044999,-73.99481051
487,40.73314259,-73.97573881,545,40.736502,-73.97809472
463,40.74206539,-74.00443172,127,40.73172428,-74.00674436
326,40.72953837,-73.98426726,432,40.72621788,-73.98379855
492,40.75019995,-73.99093085,455,40.75001986,-73.96905301
492,40.75019995,-73.99093085,527,40.744023,-73.976056
492,40.75019995,-73.99093085,524,40.75527307,-73.98316936
82,40.71117416,-74.00016545,329,40.72043411,-74.01020609
497,40.73704984,-73.99009296,504,40.73221853,-73.98165557
512,40.7500727,-73.99839279,512,40.7500727,-73.99839279
512,40.7500727,-73.99839279,387,40.71273266,-74.0046073
249,40.71870987,-74.0090009,249,40.71870987,-74.0090009
511,40.72938685,-73.97772429,297,40.734232,-73.986923
504,40.73221853,-73.98165557,504,40.73221853,-73.98165557
537,40.74025878,-73.98409214,507,40.73912601,-73.97973776
