station_id,name,lat,lon,bikes_out,bikes_in,color
72,W 52 St & 11 Ave,40.76727216,-73.99392888,0,1,#E54011
116,W 17 St & 8 Ave,40.74177603,-74.00149746,2,1,#BE2C24
147,Greenwich St & Warren St,40.71542197,-74.01121978,1,2,#DDD128
150,E 2 St & Avenue C,40.7208736,-73.98085795,0,5,#4A3C35
151,Cleveland Pl & Spring St,40.7221037867,-73.9972490072,4,1,#6DB551
160,E 37 St & Lexington Ave,40.748238,-73.978311,1,0,#0D9E4A
161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,4,0,#205C52
164,E 47 St & 2 Ave,40.75323098,-73.97032517,1,0,#8C299F
167,E 39 St & 3 Ave,40.7489006,-73.97604882,1,1,#DCA477
174,E 25 St & 1 Ave,40.7381765,-73.97738662,1,1,#C5E836
195,Liberty St & Broadway,40.70905623,-74.01043382,1,1,#D3F654
212,W 16 St & The High Line,40.74334935,-74.00681753,1,1,#05C351
217,Old Fulton St,40.70277159,-73.99383605,1,0,#528207
223,W 13 St & 7 Ave,40.73781509,-73.99994661,2,1,#1FE689
228,E 48 St & 3 Ave,40.7546011,-73.97187886,0,1,#BDAD6B
229,Great Jones St,40.72743423,-73.99379025,2,0,#6AE262
236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,0,2,#9CCB4E
237,E 11 St & 2 Ave,40.73047309,-73.98672378,4,2,#33A093
238,Bank St & Washington St,40.7361967,-74.00859207,4,0,#737F6A
250,Lafayette St & Jersey St,40.72456089,-73.99565293,1,0,#62AD5E
251,Mott St & Prince St,40.72317958,-73.99480012,1,2,#27CC75
253,W 13 St & 5 Ave,40.73543934,-73.99453948,0,1,#DBEB4A
254,W 11 St & 6 Ave,40.73532427,-73.99800419,2,1,#EBB14D
257,Lispenard St & Broadway,40.71939226,-74.00247214,0,1,#EB0D90
263,Elizabeth St & Hester St,40.71729,-73.996375,1,0,#62A330
264,Maiden Ln & Pearl St,40.70706456,-74.00731853,1,1,#0CDB2A
265,Stanton St & Chrystie St,40.72229346,-73.99147535,0,2,#02DB8C
268,Howard St & Centre St,40.71910537,-73.99973337,1,1,#B8EC9D
270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,0,1,#83ACC5
275,Washington Ave & Greene Ave,40.68650065,-73.96563307,1,0,#158013
276,Duane St & Greenwich St,40.71748752,-74.0104554,1,1,#37AF44
279,Peck Slip & Front St,40.707873,-74.00167,1,0,#17A634
280,E 10 St & 5 Ave,40.73331967,-73.99510132,0,1,#6DEE9A
281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,1,2,#A0A57E
282,Kent Ave & S 11 St,40.70827295,-73.96834101,0,1,#12A5B4
284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,1,0,#DA5432
285,Broadway & E 14 St,40.73454567,-73.99074142,3,1,#486391
291,Madison St & Montgomery St,40.713126,-73.984844,1,2,#BF18F2
293,Lafayette St & E 8 St,40.73028666,-73.9907647,4,0,#D642BB
295,Pike St & E Broadway,40.71406667,-73.99293911,1,1,#FF95E1
296,Division St & Bowery,40.71413089,-73.9970468,2,1,#CC62E5
297,E 15 St & 3 Ave,40.734232,-73.986923,1,0,#E259EB
301,E 2 St & Avenue B,40.72217444,-73.98368779,0,2,#E621AF
303,Mercer St & Spring St,40.72362738,-73.99949601,0,1,#3B09DE
305,E 58 St & 3 Ave,40.76095756,-73.96724467,1,0,#34212D
306,Cliff St & Fulton St,40.70823502,-74.00530063,0,1,#227F5D
307,Canal St & Rutgers St,40.71427487,-73.98990025,1,3,#BAB80B
311,Norfolk St & Broome St,40.7172274,-73.98802084,0,4,#83DF38
312,Allen St & E Houston St,40.722055,-73.989111,0,2,#200505
313,Washington Ave & Park Ave,40.69610226,-73.96751037,1,0,#DE6417
320,Leonard St & Church St,40.717571,-74.005549,3,1,#D85F90
323,Lawrence St & Willoughby St,40.69236178,-73.98631746,1,0,#4D7DA5
326,E 11 St & 1 Ave,40.72953837,-73.98426726,3,2,#6A7D19
328,Watts St & Greenwich St,40.72405549,-74.00965965,2,1,#5046A2
329,Greenwich St & N Moore St,40.72043411,-74.01020609,1,1,#BECFAB
331,Pike St & Monroe St,40.71173107,-73.99193043,0,1,#260604
334,W 20 St & 7 Ave,40.74238787,-73.99726235,1,1,#D52D17
336,Sullivan St & Washington Sq,40.73047747,-73.99906065,1,3,#C96487
345,W 13 St & 6 Ave,40.73649403,-73.99704374,0,1,#95FDDC
346,Bank St & Hudson St,40.73652889,-74.00618026,0,1,#07E50F
347,Greenwich St & W Houston St,40.728846,-74.008591,6,0,#8A529B
348,W Broadway & Spring St,40.72490985,-74.00154702,1,2,#5B9A06
350,Clinton St & Grand St,40.71559509,-73.9870295,1,1,#DAA575
351,Front St & Maiden Ln,40.70530954,-74.00612572,0,1,#EC1FC9
