start_station,start_lat,start_lon,end_station,end_lat,end_lon
164,40.75323098,-73.97032517,477,40.75640548,-73.9900262
463,40.74206539,-74.00443172,521,40.75044999,-73.99481051
490,40.751551,-73.993934,448,40.75660359,-73.9979009
478,40.76030096,-73.99884222,477,40.75640548,-73.9900262
453,40.74475148,-73.99915362,432,40.72621788,-73.98379855
449,40.76461837,-73.98789473,466,40.74395411,-73.99144871
460,40.71285887,-73.96590294,313,40.69610226,-73.96751037
290,40.76020258,-73.96478473,518,40.74780373,-73.9734419
151,40.7218158,-73.99720307,161,40.72917025,-73.99810231
459,40.746745,-74.007756,393,40.72299208,-73.97995466
403,40.72502876,-73.99069656,417,40.71291224,-74.01020234
442,40.746647,-73.993915,529,40.7575699,-73.99098507
453,40.74475148,-73.99915362,494,40.74734825,-73.99723551
151,40.7218158,-73.99720307,476,40.74394314,-73.97966069
326,40.72953837,-73.98426726,336,40.73047747,-73.99906065
435,40.74173969,-73.99415556,486,40.7462009,-73.98855723
396,40.68034242,-73.95576894,416,40.68753406,-73.97265183
499,40.76915505,-73.98191841,490,40.751551,-73.993934
527,40.744023,-73.976056,326,40.72953837,-73.98426726
355,40.71602118,-73.99974372,504,40.73221853,-73.98165557
268,40.71910537,-73.99973337,2009,40.71117444,-73.99682619
500,40.76228826,-73.98336183,265,40.72229346,-73.99147535
247,40.73535398,-74.00483091,537,40.74025878,-73.98409214
293,40.73028666,-73.9907647,393,40.72299208,-73.97995466
527,40.744023,-73.976056,236,40.7284186,-73.98713956
526,40.74765947,-73.98490707,536,40.74144387,-73.97536082
151,40.7218158,-73.99720307,250,40.72456089,-73.99565293
478,40.76030096,-73.99884222,137,40.761628,-73.972924
504,40.73221853,-73.98165557,307,40.71427487,-73.98990025
383,40.735238,-74.000271,462,40.74691959,-74.00451887
293,40.73028666,-73.9907647,393,40.72299208,-73.97995466
521,40.75044999,-73.99481051,509,40.7454973,-74.00197139
368,40.73038599,-74.00214988,545,40.736502,-73.97809472
393,40.72299208,-73.97995466,401,40.72019576,-73.98997825
537,40.74025878,-73.98409214,236,40.7284186,-73.98713956
168,40.73971301,-73.99456405,435,40.74173969,-73.99415556
361,40.71605866,-73.99190759,403,40.72502876,-73.99069656
329,40.72043411,-74.01020609,237,40.73047309,-73.98672378
334,40.74238787,-73.99726235,439,40.7262807,-73.98978041
254,40.73532427,-73.99800419,306,40.70823502,-74.00530063
513,40.768254,-73.988639,449,40.76461837,-73.98789473
350,40.71559509,-73.9870295,249,40.71870987,-74.0090009
501,40.744219,-73.97121214,518,40.74780373,-73.9734419
483,40.73223272,-73.98889957,476,40.74394314,-73.97966069
462,40.74691959,-74.00451887,306,40.70823502,-74.00530063
454,40.75455731,-73.96592976,447,40.76370739,-73.9851615
290,40.76020258,-73.96478473,528,40.74290902,-73.97706058
249,40.71870987,-74.0090009,316,40.70955958,-74.00653609
394,40.72521311,-73.97768752,160,40.748238,-73.978311
336,40.73047747,-73.99906065,150,40.7208736,-73.98085795
229,40.72743423,-73.99379025,275,40.68650065,-73.96563307
494,40.74734825,-73.99723551,478,40.76030096,-73.99884222
499,40.76915505,-73.98191841,479,40.76019252,-73.9912551
151,40.7218158,-73.99720307,128,40.72710258,-74.00297088
380,40.73401143,-74.00293877,116,40.74177603,-74.00149746
490,40.751551,-73.993934,478,40.76030096,-73.99884222
494,40.74734825,-73.99723551,521,40.75044999,-73.99481051
151,40.7218158,-73.99720307,311,40.7172274,-73.98802084
306,40.70823502,-74.00530063,534,40.70255065,-74.0127234
347,40.72873888,-74.00748842,531,40.71893904,-73.99266288
281,40.7643971,-73.97371465,468,40.7652654,-73.98192338
466,40.74395411,-73.99144871,497,40.73704984,-73.99009296
293,40.73028666,-73.9907647,475,40.73524276,-73.98758561
347,40.72873888,-74.00748842,72,40.76727216,-73.99392888
167,40.7489006,-73.97604882,411,40.72228087,-73.97668709
274,40.68691865,-73.976682,313,40.69610226,-73.96751037
317,40.72453734,-73.98185424,511,40.72938685,-73.97772429
540,40.74147286,-73.98320928,350,40.71559509,-73.9870295
417,40.71291224,-74.01020234,306,40.70823502,-74.00530063
430,40.7014851,-73.98656928,144,40.69839895,-73.98068914
454,40.75455731,-73.96592976,367,40.75828065,-73.97069431
307,40.71427487,-73.98990025,408,40.71076228,-73.99400398
313,40.69610226,-73.96751037,143,40.69239502,-73.99337909
274,40.68691865,-73.976682,313,40.69610226,-73.96751037
322,40.696192,-73.991218,143,40.69239502,-73.99337909
274,40.68691865,-73.976682,313,40.69610226,-73.96751037
274,40.68691865,-73.976682,313,40.69610226,-73.96751037
228,40.7546011,-73.97187886,495,40.76269882,-73.99301222
401,40.72019576,-73.98997825,249,40.71870987,-74.0090009
504,40.73221853,-73.98165557,2012,40.739445,-73.976806
486,40.7462009,-73.98855723,546,40.74444921,-73.98303529
307,40.71427487,-73.98990025,502,40.714215,-73.981346
412,40.7158155,-73.99422366,412,40.7158155,-73.99422366
474,40.7451677,-73.98683077,363,40.70834698,-74.01713445
361,40.71605866,-73.99190759,517,40.751581,-73.97791
325,40.73624527,-73.98473765,445,40.72740794,-73.98142006
